村里,2024-2022,2024民眾黨,2022村里長得票,2024投票數,2024選舉人數,2024投票率,里長姓名,里長政黨
新竹縣新埔鎮內立里,-182,160,342,731,1054,0.7,謝沅澄,無
新竹縣新埔鎮北平里,-178,92,270,441,607,0.7,林有裕,無
新竹縣新埔鎮南平里,-417,155,572,678,933,0.7,劉守森,無
新竹縣新埔鎮四座里,141,590,449,2317,3149,0.7,劉士相,無
新竹縣新埔鎮寶石里,-331,122,453,583,824,0.7,鄧世雲,無
新竹縣新埔鎮巨埔里,-218,152,370,747,1037,0.7,彭享煤,無
新竹縣新埔鎮文山里,816,1025,209,3590,4878,0.7,范蔡揚,無
新竹縣新埔鎮新北里,-206,73,279,406,533,0.8,廖文豪,無
新竹縣新埔鎮新埔里,-220,157,377,659,909,0.7,林陳双美,無
新竹縣新埔鎮新民里,-273,176,449,699,966,0.7,吳桂香,無
新竹縣新埔鎮新生里,-110,102,212,397,524,0.8,許麗珍,無
新竹縣新埔鎮旱坑里,-145,260,405,1162,1668,0.7,葉雲全,無
新竹縣新埔鎮清水里,-204,45,249,289,387,0.7,劉春英,無
新竹縣新埔鎮照門里,-74,158,232,882,1249,0.7,劉華柱,無
新竹縣新埔鎮田新里,642,901,259,2754,3637,0.8,蔡瑞慧,無
新竹縣新埔鎮鹿鳴里,-321,85,406,476,658,0.7,陳英基,無
新竹縣新豐鄉上坑村,49,305,256,1130,1568,0.7,陳淂明,無
新竹縣新豐鄉中崙村,157,606,449,2167,3121,0.7,劉錦嫦,無
新竹縣新豐鄉員山村,344,629,285,2068,2855,0.7,吳國禎,中國國民黨
新竹縣新豐鄉坡頭村,-223,137,360,571,788,0.7,朱錦常,無
新竹縣新豐鄉埔和村,68,479,411,1888,2707,0.7,姚朝,無
新竹縣新豐鄉山崎村,560,937,377,3191,4281,0.7,陳濬鴻,無
新竹縣新豐鄉崎頂村,47,530,483,1902,2621,0.7,葉水森,中國國民黨
新竹縣新豐鄉後湖村,-77,297,374,1201,1737,0.7,鍾萍森,無
新竹縣新豐鄉忠孝村,306,791,485,2635,3497,0.8,陳讚榮,無
新竹縣新豐鄉新豐村,-185,352,537,1481,2108,0.7,吳石明,無
新竹縣新豐鄉松林村,672,990,318,3221,4422,0.7,鄭杉明,無
新竹縣新豐鄉松柏村,1427,1768,341,4790,6400,0.7,徐崧茗,中國國民黨
新竹縣新豐鄉瑞興村,-31,304,335,1188,1812,0.7,李兆恩,無
新竹縣新豐鄉福興村,-174,176,350,765,1074,0.7,許玉麟,無
新竹縣新豐鄉重興村,543,1101,558,3616,5261,0.7,曾援智,無
新竹縣新豐鄉青埔村,3,354,351,1343,1922,0.7,鍾廷釧,無
新竹縣新豐鄉鳳坑村,-242,187,429,733,1030,0.7,姜禮本,無
新竹縣橫山鄉內灣村,-213,116,329,591,843,0.7,賴文增,無
新竹縣橫山鄉力行村,-124,114,238,571,759,0.8,黃榮竹,中國國民黨
新竹縣橫山鄉南昌村,-84,12,96,106,167,0.6,曾勝淇,無
新竹縣橫山鄉大肚村,-17,287,304,1200,1645,0.7,傅樹英,中國國民黨
新竹縣橫山鄉新興村,-313,219,532,1039,1474,0.7,吳泳河,無
新竹縣橫山鄉橫山村,12,492,480,2225,3184,0.7,黃振明,無
新竹縣橫山鄉沙坑村,-5,110,115,661,895,0.7,鍾文生,中國國民黨
新竹縣橫山鄉田寮村,-398,114,512,580,825,0.7,梁少枝,無
新竹縣橫山鄉福興村,-129,57,186,296,401,0.7,温慶保,無
新竹縣橫山鄉豐田村,-123,39,162,217,318,0.7,胡慶煜,無
新竹縣橫山鄉豐鄉村,-107,14,121,137,220,0.6,林進樟,無
新竹縣湖口鄉中勢村,396,791,395,2633,3517,0.7,葉美秀,中國國民黨
新竹縣湖口鄉中正村,472,944,472,3030,3945,0.8,張文騰,無
新竹縣湖口鄉中興村,996,1278,282,4234,6237,0.7,劉醇文,中國國民黨
新竹縣湖口鄉仁勢村,-234,151,385,625,832,0.8,范盛添,無
新竹縣湖口鄉信勢村,599,1048,449,3688,5281,0.7,陳國堯,中國國民黨
新竹縣湖口鄉信義村,426,926,500,3012,4077,0.7,徐玉霞,中國國民黨
新竹縣湖口鄉勝利村,449,800,351,2851,4168,0.7,夏金裕,無
新竹縣湖口鄉和興村,-51,458,509,2022,2831,0.7,李淑英,無
新竹縣湖口鄉孝勢村,-159,224,383,891,1168,0.8,鄭國平,中國國民黨
新竹縣湖口鄉德盛村,582,990,408,3545,5016,0.7,張智鈞,無
新竹縣湖口鄉愛勢村,129,818,689,3006,3966,0.8,謝春蘭,中國國民黨
新竹縣湖口鄉東興村,542,1024,482,3434,4772,0.7,張紹仁,無
新竹縣湖口鄉波羅村,-6,436,442,1530,2165,0.7,葉豐田,中國國民黨
新竹縣湖口鄉湖南村,-222,258,480,1080,1483,0.7,呂理燺,無
新竹縣湖口鄉湖口村,93,480,387,1982,2650,0.7,陳在鋥,中國國民黨
新竹縣湖口鄉湖鏡村,35,451,416,1832,2451,0.7,羅美搖,中國國民黨
新竹縣湖口鄉長安村,-189,174,363,700,1002,0.7,盧潮鉅,中國國民黨
新竹縣湖口鄉長嶺村,249,610,361,2221,3100,0.7,鄭瑞騰,中國國民黨
新竹縣湖口鄉鳳凰村,569,1001,432,3488,5218,0.7,何初軒,無
新竹縣湖口鄉鳳山村,318,561,243,2191,3124,0.7,吳美鶯,中國國民黨
新竹縣竹北市中崙里,1264,1803,539,5357,6694,0.8,李金對,無
新竹縣竹北市中興里,1898,2214,316,6825,8590,0.8,劉椿榮,無
新竹縣竹北市北崙里,534,952,418,2972,3836,0.8,洪燕卿,中國國民黨
新竹縣竹北市北興里,1580,2062,482,5184,6553,0.8,田慶順,無
新竹縣竹北市十興里,1338,1775,437,5364,6859,0.8,毛振福,無
新竹縣竹北市大眉里,61,359,298,1289,1762,0.7,張清龍,無
新竹縣竹北市大義里,49,299,250,1219,1641,0.7,曾聰榮,無
新竹縣竹北市尚義里,-122,318,440,1245,1700,0.7,曾福,無
新竹縣竹北市崇義里,-51,301,352,1330,1839,0.7,曾華民,無
新竹縣竹北市文化里,302,796,494,2582,3312,0.8,謝棋鈞,無
新竹縣竹北市斗崙里,1590,1911,321,5621,7113,0.8,張琬媃,無
新竹縣竹北市新國里,1022,1613,591,4755,6259,0.8,吳勝隆,無
新竹縣竹北市新崙里,1302,1685,383,5063,6698,0.8,劉旦貴,無
新竹縣竹北市新庄里,-201,232,433,844,1130,0.7,余清輝,無
新竹縣竹北市新港里,-419,228,647,900,1216,0.7,戴章興,無
新竹縣竹北市新社里,1272,1626,354,5288,7142,0.7,范植雄,無
新竹縣竹北市東平里,2938,3427,489,9838,12260,0.8,林顥峰,無
新竹縣竹北市東海里,220,536,316,2141,2911,0.7,胡瑞琴,無
新竹縣竹北市東興里,1824,2342,518,6232,7949,0.8,龍春廣,無
新竹縣竹北市泰和里,931,1298,367,4490,6060,0.7,廖鴻燕,無
新竹縣竹北市溪州里,46,486,440,1878,2471,0.8,彭仁墩,無
新竹縣竹北市白地里,-84,421,505,1605,2168,0.7,陳相進,無
新竹縣竹北市福德里,92,607,515,2353,3196,0.7,曾文忠,無
新竹縣竹北市竹仁里,1342,1839,497,6440,8548,0.8,劉堂隆,無
新竹縣竹北市竹北里,1936,2336,400,6453,8534,0.8,李麗惠,無
新竹縣竹北市竹義里,988,1177,189,4072,5967,0.7,徐明兆,無
新竹縣竹北市聯興里,503,906,403,3323,4403,0.8,陳威男,無
新竹縣竹北市興安里,519,917,398,2862,3635,0.8,彭垣均,無
新竹縣竹北市隘口里,585,1010,425,2808,3552,0.8,林洪文,無
新竹縣竹北市鹿場里,2346,2909,563,8727,10931,0.8,范光仁,無
新竹縣竹北市麻園里,-123,384,507,1477,1966,0.8,許榮生,無
新竹縣竹東鎮三重里,1050,1323,273,4543,6298,0.7,謝金梅,無
新竹縣竹東鎮上坪里,-109,28,137,199,285,0.7,曾瑞琴,無
新竹縣竹東鎮上舘里,1385,1698,313,6433,9076,0.7,邱榮發,無
新竹縣竹東鎮中山里,-139,281,420,1152,1605,0.7,孫光政,無
新竹縣竹東鎮中正里,8,530,522,1896,2535,0.7,黃國樞,無
新竹縣竹東鎮二重里,2616,2883,267,8677,11554,0.8,林永銓,無
新竹縣竹東鎮五豐里,1027,1420,393,4914,7331,0.7,羅晉弘,無
新竹縣竹東鎮仁愛里,227,606,379,2368,3223,0.7,楊國雄,無
新竹縣竹東鎮南華里,-162,161,323,723,990,0.7,王兆禎,無
新竹縣竹東鎮員山里,-18,347,365,1420,1860,0.8,徐銓旺,無
新竹縣竹東鎮員崠里,-165,359,524,1531,2169,0.7,王瀚立,無
新竹縣竹東鎮商華里,21,411,390,1777,2953,0.6,鍾宏達,無
新竹縣竹東鎮大鄉里,418,821,403,3123,4446,0.7,孔維新,無
新竹縣竹東鎮忠孝里,-82,241,323,1025,1438,0.7,吳錦忠,無
新竹縣竹東鎮東寧里,70,584,514,2335,3264,0.7,彭立傑,無
新竹縣竹東鎮東華里,-121,111,232,483,616,0.8,徐長妹,無
新竹縣竹東鎮柯湖里,-202,98,300,425,566,0.8,呂建宏,中國國民黨
新竹縣竹東鎮榮樂里,47,252,205,950,1286,0.7,馮文營,無
新竹縣竹東鎮榮華里,1213,1402,189,5135,6966,0.7,彭昇顥,中國國民黨
新竹縣竹東鎮瑞峰里,-148,39,187,268,385,0.7,彭康麟,無
新竹縣竹東鎮竹東里,-197,161,358,893,1246,0.7,彭永淦,無
新竹縣竹東鎮軟橋里,-139,52,191,250,349,0.7,林德源,無
新竹縣竹東鎮陸豐里,-224,106,330,411,552,0.7,呂學清,無
新竹縣竹東鎮頭重里,623,958,335,3383,4503,0.8,曾俊傑,無
新竹縣竹東鎮鷄林里,160,645,485,2542,3561,0.7,賴運土,無
新竹縣芎林鄉上山村,878,1195,317,3877,5081,0.8,林祺堯,無
新竹縣芎林鄉下山村,-372,254,626,922,1194,0.8,何信橋,無
新竹縣芎林鄉中坑村,-273,89,362,417,595,0.7,林永堯,無
新竹縣芎林鄉五龍村,-208,78,286,359,460,0.8,温兆水,無
新竹縣芎林鄉文林村,-31,396,427,1695,2326,0.7,鄧煥源,無
新竹縣芎林鄉新鳳村,-25,254,279,1098,1526,0.7,吳昌樺,無
新竹縣芎林鄉水坑村,-309,123,432,530,752,0.7,宋協展,中國國民黨
新竹縣芎林鄉永興村,-102,67,169,281,419,0.7,馮凱睿,無
新竹縣芎林鄉石潭村,-199,407,606,1764,2555,0.7,邱創桂,中國國民黨
新竹縣芎林鄉秀湖村,-352,148,500,620,888,0.7,曾達賢,中國國民黨
新竹縣芎林鄉芎林村,-110,275,385,1170,1540,0.8,官秀娘,無
新竹縣芎林鄉華龍村,-205,39,244,264,363,0.7,田興業,中國國民黨
新竹縣關西鎮上林里,-431,90,521,548,745,0.7,楊文輝,無
新竹縣關西鎮仁安里,-422,118,540,639,917,0.7,黃瑞娥,無
新竹縣關西鎮北山里,-190,88,278,513,706,0.7,邱勝豐,無
新竹縣關西鎮北斗里,220,599,379,2580,3607,0.7,劉得彬,無
新竹縣關西鎮南和里,-168,146,314,573,752,0.8,陳昌燕,無
新竹縣關西鎮南山里,-140,151,291,691,1006,0.7,羅仕焰,無
新竹縣關西鎮南新里,-211,93,304,582,852,0.7,蘇斌文,無
新竹縣關西鎮南雄里,-19,100,119,501,667,0.8,陳謝滿妹,無
新竹縣關西鎮大同里,-436,90,526,550,750,0.7,陳振才,無
新竹縣關西鎮新力里,-172,88,260,412,537,0.8,張瑞洲,無
新竹縣關西鎮新富里,-189,57,246,328,492,0.7,范金彰,無
新竹縣關西鎮東光里,-513,177,690,827,1181,0.7,葉明璋,無
新竹縣關西鎮東安里,150,675,525,2882,4036,0.7,謝進全,無
新竹縣關西鎮東山里,-468,52,520,278,392,0.7,吳成崇,無
新竹縣關西鎮東平里,-224,113,337,657,899,0.7,鄧光明,無
新竹縣關西鎮東興里,-223,58,281,348,445,0.8,彭文君,無
新竹縣關西鎮玉山里,-96,43,139,263,405,0.6,張建良,無
新竹縣關西鎮石光里,-79,266,345,1258,1673,0.8,嚴盛任,無
新竹縣關西鎮西安里,-212,315,527,1340,1823,0.7,羅吉森,無
新竹縣關西鎮金山里,-130,57,187,347,507,0.7,林發淦,無
新竹縣關西鎮錦山里,-257,107,364,564,865,0.7,林保國,無
