村里,2024-2022,2024民眾黨,2022村里長得票,2024投票數,2024選舉人數,2024投票率,里長姓名,里長政黨
南投縣仁愛鄉都達村,-225,39,264,323,590,54.75,"阿烏伊．帖木 Awi．Temu",中國國民黨
南投縣信義鄉人和村,6,93,87,520,880,59.09,金慕義,無
南投縣信義鄉卡里布安村,-57,50,107,309,506,61.07,田金城,無
南投縣信義鄉同富村,-69,159,228,626,900,69.56,羅瑞卿,無
南投縣信義鄉地利村,-473,87,560,613,903,67.88,幸國光,無
南投縣信義鄉愛國村,-219,52,271,313,467,67.02,朱祥豪,中國國民黨
南投縣信義鄉新鄉村,-191,36,227,364,561,64.88,田文發Taupas．Tanapima,無
南投縣信義鄉明德村,-13,173,186,365,512,71.29,吳瑞龍,中國國民黨
南投縣信義鄉望美村,-234,86,320,542,958,56.58,田美玉,無
南投縣信義鄉東埔村,-236,117,353,627,942,66.56,伍金豎Salizan．Islituan,無
南投縣信義鄉潭南村,-246,45,291,361,544,66.36,松照天,無
南投縣信義鄉神木村,-29,64,93,280,455,61.54,忻軍,無
南投縣信義鄉羅娜村,-321,128,449,372,619,60.10,伍福明,無
南投縣信義鄉自強村,-127,77,204,249,379,65.70,汪家滿,無
南投縣信義鄉豐丘村,-336,62,398,395,615,64.23,全福盛,無
南投縣信義鄉雙龍村,-165,42,207,336,569,59.05,谷鴻志,無
南投縣南投市三和里,159,421,262,728,968,75.21,吳志鵬,無
南投縣南投市三民里,-311,147,458,613,798,76.82,蕭承倉,無
南投縣南投市三興里,508,824,316,740,1026,72.12,賴元周,無
南投縣南投市仁和里,-135,59,194,362,470,77.02,張詠宗,無
南投縣南投市光明里,-405,53,458,544,731,74.42,黃希谷,中國國民黨
南投縣南投市光榮里,-221,89,310,648,872,74.31,鄭深二,中國國民黨
南投縣南投市光華里,-328,64,392,450,615,73.17,王淑美,中國國民黨
南投縣南投市光輝里,-232,72,304,369,462,79.87,沈玉珠,中國國民黨
南投縣南投市內新里,69,508,439,796,1050,75.81,曾丁萬,無
南投縣南投市內興里,538,864,326,489,629,77.74,劉坤印,無
南投縣南投市千秋里,-523,128,651,693,968,71.59,陳建昌,無
南投縣南投市南投里,-235,83,318,407,528,77.08,陳信嘉,無
南投縣南投市嘉和里,322,687,365,842,1100,76.55,吳孟育,無
南投縣南投市嘉興里,-81,263,344,772,1081,71.42,張漢其,無
南投縣南投市崇文里,-177,118,295,640,869,73.65,簡汝浜,無
南投縣南投市平和里,578,930,352,677,1069,63.33,林招伯,無
南投縣南投市平山里,486,888,402,739,1006,73.46,吳繼全,無
南投縣南投市康壽里,49,224,175,515,655,78.63,吳昭俊,無
南投縣南投市彰仁里,-100,51,151,251,335,74.93,張毓真,無
南投縣南投市振興里,-1,267,268,416,575,72.35,曾金榜,無
南投縣南投市新興里,538,874,336,766,1078,71.06,石書諭,無
南投縣南投市東山里,-157,46,203,249,351,70.94,曾文聰,無
南投縣南投市永興里,-188,100,288,556,748,74.33,施美莉,無
南投縣南投市永豐里,142,422,280,685,944,72.56,王淑綿,無
南投縣南投市漳和里,903,1177,274,1043,1381,75.52,張武釙,無
南投縣南投市漳興里,-16,410,426,983,1307,75.21,謝慶同,無
南投縣南投市營北里,558,910,352,750,944,79.45,戰姵鈴,無
南投縣南投市營南里,-110,435,545,875,1149,76.15,蔡育民,中國國民黨
南投縣南投市福山里,-83,302,385,660,957,68.97,施啓淯,無
南投縣南投市福興里,41,466,425,650,945,68.78,范文蘭,無
南投縣南投市軍功里,202,698,496,919,1278,71.91,吳安妮,無
南投縣南投市鳳山里,-183,112,295,642,986,65.11,許佳明,無
南投縣南投市鳳鳴里,-186,56,242,363,554,65.52,余文廣,無
南投縣南投市龍泉里,-199,125,324,641,860,74.53,許文爵,無
南投縣名間鄉三崙村,-32,199,231,646,897,72.02,楊紋練,無
南投縣名間鄉中山村,-206,300,506,687,1011,67.95,周文華,無
南投縣名間鄉中正村,113,476,363,591,867,68.17,李溪成,無
南投縣名間鄉仁和村,-403,89,492,576,825,69.82,江宇,無
南投縣名間鄉南雅村,-395,172,567,747,978,76.38,何永生,無
南投縣名間鄉埔中村,-392,95,487,599,790,75.82,陳建州,無
南投縣名間鄉大坑村,-327,75,402,460,680,67.65,陳振科,無
南投縣名間鄉大庄村,-12,235,247,661,916,72.16,楊碧雲,無
南投縣名間鄉崁腳村,-400,110,510,609,819,74.36,謝舜日,無
南投縣名間鄉廍下村,-281,119,400,606,887,68.32,陳煥彩,無
南投縣名間鄉新光村,-72,256,328,509,712,71.49,陳建次,無
南投縣名間鄉新厝村,-323,93,416,499,691,72.21,陳勇祥,無
南投縣名間鄉新民村,-281,108,389,663,910,72.86,陳峯江,無
南投縣名間鄉新街村,288,638,350,684,926,73.87,謝明潭,無
南投縣名間鄉東湖村,-261,208,469,476,686,69.39,吳元仁,無
南投縣名間鄉松山村,-67,199,266,496,688,72.09,陳秀,無
南投縣名間鄉松柏村,-216,192,408,803,1104,72.74,謝文軒,無
南投縣名間鄉濁水村,-228,182,410,512,743,68.91,吳欽緯,無
南投縣名間鄉炭寮村,-470,110,580,646,913,70.76,蔡文益,無
南投縣名間鄉田仔村,-132,162,294,861,1197,71.93,陳正昇,無
南投縣名間鄉竹圍村,-421,105,526,653,867,75.32,黃啓樑,無
南投縣名間鄉萬丹村,-291,119,410,649,895,72.51,陳志明,無
南投縣名間鄉赤水村,-172,103,275,442,610,72.46,陳松明,無
南投縣國姓鄉乾溝村,-307,79,386,484,726,66.67,田基堯,無
南投縣國姓鄉北山村,-8,144,152,669,999,66.97,劉煥鋒,無
南投縣國姓鄉北港村,-127,186,313,620,935,66.31,林慶楨,無
南投縣國姓鄉南港村,-197,133,330,599,946,63.32,洪永鎮,無
南投縣國姓鄉國姓村,-109,196,305,621,884,70.25,彭百慶,無
南投縣國姓鄉大旗村,-206,53,259,401,620,64.68,陳武藏,無
南投縣國姓鄉大石村,-323,77,400,439,650,67.54,楊永瑞,無
南投縣國姓鄉柑林村,-341,139,480,724,1065,67.98,江耀宗,無
南投縣國姓鄉石門村,-148,186,334,509,767,66.36,蔡誌成,無
南投縣國姓鄉福龜村,-2,194,196,602,835,72.10,陳德福,無
南投縣國姓鄉長流村,-199,130,329,399,617,64.67,羅廣霖,無
南投縣國姓鄉長福村,-123,69,192,448,679,65.98,紀典文,無
南投縣國姓鄉長豐村,-272,74,346,450,715,62.94,廖秀文,無
南投縣埔里鎮一新里,-386,79,465,726,938,77.40,林宥岑,無
南投縣埔里鎮北安里,116,396,280,665,925,71.89,葉俊宏,無
南投縣埔里鎮北梅里,-55,454,509,701,995,70.45,潘棋榮,無
南投縣埔里鎮北門里,-368,316,684,714,1208,59.11,王金貞,無
南投縣埔里鎮南村里,-244,187,431,887,1307,67.87,潘錦上,無
南投縣埔里鎮南門里,-235,100,335,556,756,73.54,陳昭維,無
南投縣埔里鎮史港里,-79,68,147,385,534,72.10,鍾宗遠,無
南投縣埔里鎮合成里,102,215,113,882,1257,70.17,徐佩怡,無
南投縣埔里鎮同聲里,-256,311,567,783,1072,73.04,周文棋,中國國民黨
南投縣埔里鎮向善里,-218,80,298,450,638,70.53,賴志成,中國國民黨
南投縣埔里鎮大城里,379,843,464,607,895,67.82,黃鈴蘭,無
南投縣埔里鎮大湳里,-30,293,323,532,753,70.65,阮聰智,無
南投縣埔里鎮廣成里,-594,78,672,716,1075,66.60,張國豐,無
南投縣埔里鎮愛蘭里,-153,200,353,441,639,69.01,陳文富,無
南投縣埔里鎮成功里,-124,25,149,176,272,64.71,彭惠珍,無
南投縣埔里鎮房里里,-16,148,164,649,926,70.09,全育芳,無
南投縣埔里鎮東門里,10,322,312,514,754,68.17,江茂圳,無
南投縣埔里鎮杷城里,-43,361,404,904,1270,71.18,王文䇥,無
南投縣埔里鎮枇杷里,538,1092,554,875,1235,70.85,陳炫魁,無
南投縣埔里鎮桃米里,-267,104,371,655,967,67.74,曾秀桃,無
南投縣埔里鎮水頭里,110,491,381,716,1107,64.68,廖正裕,無
南投縣埔里鎮泰安里,-230,270,500,748,1029,72.69,宋梓賢,無
南投縣埔里鎮清新里,49,497,448,785,1061,73.99,童翎宛,無
南投縣埔里鎮溪南里,-508,141,649,763,1051,72.60,林志良,無
南投縣埔里鎮牛眠里,-267,355,622,607,879,69.06,潘俊銘,無
南投縣埔里鎮珠格里,-250,145,395,729,1071,68.07,游麗瓊,無
南投縣埔里鎮福興里,-302,93,395,654,932,70.17,黃冠豪,無
南投縣埔里鎮籃城里,-250,130,380,676,912,74.12,蔡榮權,無
南投縣埔里鎮薰化里,-348,135,483,733,976,75.10,黃沛盟,無
南投縣埔里鎮蜈蚣里,36,276,240,732,1132,64.66,黃美玉,無
南投縣埔里鎮西門里,1,383,382,574,805,71.30,王美慧,無
南投縣埔里鎮鐵山里,-91,220,311,499,724,68.92,林秀惠,無
南投縣埔里鎮麒麟里,-429,111,540,620,973,63.72,黃戊寅,無
南投縣水里鄉上安村,-342,108,450,692,1027,67.38,陳敬家,無
南投縣水里鄉中央村,-166,59,225,372,559,66.55,林錦龍,無
南投縣水里鄉北埔村,-264,122,386,662,984,67.28,賴粟,無
南投縣水里鄉南光村,-138,204,342,484,687,70.45,賴建中,無
南投縣水里鄉城中村,-264,106,370,573,823,69.62,賴龍德,無
南投縣水里鄉新城村,-437,162,599,330,492,67.07,陳景舟,無
南投縣水里鄉新山村,-84,22,106,119,185,64.32,黃郁婷,無
南投縣水里鄉新興村,-127,76,203,381,597,63.82,邱明光,無
南投縣水里鄉民和村,-303,74,377,487,788,61.80,鍾正平,無
南投縣水里鄉水里村,-333,91,424,447,671,66.62,王豐義,無
南投縣水里鄉永興村,-103,20,123,197,286,68.88,許傳福,無
南投縣水里鄉永豐村,-184,153,337,511,720,70.97,陳韋帆,無
南投縣水里鄉玉峰村,-237,65,302,534,795,67.17,簡秀媛,無
南投縣水里鄉興隆村,-123,17,140,148,259,57.14,甘慶純,無
南投縣水里鄉車埕村,-118,47,165,276,411,67.15,林錫輝,無
南投縣水里鄉農富村,-235,43,278,296,399,74.19,陳昭喜,無
南投縣水里鄉郡坑村,-108,24,132,210,312,67.31,胡弘振,中國國民黨
南投縣水里鄉鉅工村,-282,101,383,597,855,69.82,施惟平,無
南投縣水里鄉頂崁村,-622,131,753,758,1124,67.44,賴清元,無
南投縣竹山鎮下坪里,-214,158,372,344,468,73.50,余志嘉,無
南投縣竹山鎮中和里,-229,97,326,622,857,72.58,林盈材,無
南投縣竹山鎮中央里,-226,118,344,750,1051,71.36,莊錦川,無
南投縣竹山鎮中山里,154,574,420,605,830,72.89,蔡宗政,無
南投縣竹山鎮中崎里,-551,173,724,950,1376,69.04,陳福霖,無
南投縣竹山鎮中正里,-176,58,234,417,570,73.16,蘇柏源,無
南投縣竹山鎮坪頂里,-147,41,188,312,437,71.40,陳豊俊,無
南投縣竹山鎮大鞍里,-134,36,170,258,380,67.89,范梓鍊,無
南投縣竹山鎮富州里,-227,71,298,416,565,73.63,楊麗娜,無
南投縣竹山鎮山崇里,68,232,164,790,1113,70.98,張旭淵,無
南投縣竹山鎮延和里,185,675,490,956,1362,70.19,林韓聖,無
南投縣竹山鎮延山里,-347,71,418,549,780,70.38,陳碧棋,無
南投縣竹山鎮延平里,170,361,191,839,1265,66.32,林鴻義,無
南投縣竹山鎮延正里,-210,248,458,601,876,68.61,曾庻坪,無
南投縣竹山鎮延祥里,118,501,383,956,1282,74.57,邱雅麟,無
南投縣竹山鎮德興里,-213,101,314,264,352,75.00,陳雅紅,無
南投縣竹山鎮桂林里,-19,448,467,865,1226,70.55,林金賓,無
南投縣竹山鎮桶頭里,-54,67,121,286,460,62.17,黃培基,無
南投縣竹山鎮瑞竹里,-202,45,247,347,544,63.79,林先峯,無
南投縣竹山鎮田子里,-166,62,228,366,534,68.54,吳萬山,無
南投縣竹山鎮硘磘里,-314,272,586,556,748,74.33,廖崇伯,無
南投縣竹山鎮社寮里,-623,188,811,908,1260,72.06,許炳村,中國國民黨
南投縣竹山鎮福興里,-179,79,258,128,186,68.82,林其發,無
南投縣竹山鎮秀林里,-194,69,263,125,191,65.45,林坤裕,無
南投縣竹山鎮竹圍里,-130,272,402,744,1055,70.52,林志榮,無
南投縣竹山鎮竹山里,-88,240,328,801,1122,71.39,曾鈺琄,無
南投縣竹山鎮雲林里,-265,490,755,785,1080,72.69,李秋榜,無
南投縣竹山鎮鯉魚里,-48,43,91,281,443,63.43,余如堅,無
南投縣草屯鎮上林里,-45,533,578,857,1100,77.91,蕭世杰,無
南投縣草屯鎮中原里,-8,318,326,793,1108,71.57,李義遠,無
南投縣草屯鎮中山里,-311,359,670,836,1084,77.12,簡妙樺,無
南投縣草屯鎮中正里,-112,101,213,471,621,75.85,李文鑫,無
南投縣草屯鎮加老里,-32,342,374,663,888,74.66,洪瑞男,無
南投縣草屯鎮北勢里,101,239,138,489,645,75.81,藍俊昇,無
南投縣草屯鎮北投里,264,518,254,726,934,77.73,王枝發,無
南投縣草屯鎮南埔里,73,671,598,793,1073,73.90,李士吉,無
南投縣草屯鎮和平里,-454,158,612,771,1013,76.11,李永裕,無
南投縣草屯鎮土城里,-237,243,480,456,625,72.96,施惟德,無
南投縣草屯鎮坪頂里,-434,143,577,733,976,75.10,李銘樑,無
南投縣草屯鎮富寮里,997,1230,233,1188,1625,73.11,簡家俊,無
南投縣草屯鎮山腳里,689,1355,666,949,1238,76.66,陳松茂,無
南投縣草屯鎮平林里,-323,149,472,773,1037,74.54,謝瑞棋,無
南投縣草屯鎮御史里,520,982,462,1016,1365,74.43,蕭忠憲,無
南投縣草屯鎮復興里,-59,443,502,751,1036,72.49,林健男,無
南投縣草屯鎮敦和里,805,1108,303,887,1231,72.06,洪佩琦,無
南投縣草屯鎮新厝里,211,535,324,721,945,76.30,簡宏校,無
南投縣草屯鎮新庄里,252,684,432,854,1159,73.68,洪承凱,無
南投縣草屯鎮新豐里,60,612,552,756,969,78.02,陳美玲,無
南投縣草屯鎮明正里,-116,556,672,1012,1359,74.47,李桂杏,無
南投縣草屯鎮炎峰里,-188,316,504,728,993,73.31,洪慶文,無
南投縣草屯鎮玉峰里,-10,299,309,716,943,75.93,陳東建,無
南投縣草屯鎮石川里,-55,242,297,532,755,70.46,洪日燈,無
南投縣草屯鎮碧峰里,406,791,385,740,1016,72.83,袁玉珍,無
南投縣草屯鎮碧洲里,95,441,346,1093,1410,77.52,白淯錡,無
南投縣草屯鎮雙冬里,-190,279,469,736,1138,64.67,洪朝專,無
南投縣集集鎮八張里,-261,186,447,523,721,72.54,鄧智全,無
南投縣集集鎮吳厝里,-284,122,406,602,829,72.62,廖文鎬,無
南投縣集集鎮和平里,-302,106,408,615,853,72.10,郭建良,無
南投縣集集鎮富山里,-295,56,351,365,515,70.87,李文賢,無
南投縣集集鎮廣明里,-20,123,143,305,452,67.48,廖貴福,無
南投縣集集鎮林尾里,-142,62,204,372,531,70.06,吳大芳,無
南投縣集集鎮永昌里,-447,131,578,668,904,73.89,陳樹連,無
南投縣集集鎮玉映里,-119,62,181,339,460,73.70,林素玲,無
南投縣集集鎮田寮里,-106,140,246,399,580,68.79,陳秀雪,無
南投縣集集鎮隘寮里,-65,52,117,292,442,66.06,游世文,無
南投縣集集鎮集集里,-148,146,294,735,1023,71.85,許宗壹,無
南投縣魚池鄉中明村,-114,95,209,351,532,65.98,楊崑欣,無
南投縣魚池鄉五城村,-1,54,55,329,502,65.54,杜忠有,無
南投縣魚池鄉共和村,22,90,68,215,288,74.65,陳慶煌,無
南投縣魚池鄉大林村,-59,97,156,297,457,64.99,王增財,無
南投縣魚池鄉大雁村,-70,55,125,166,262,63.36,陳秋坤,無
南投縣魚池鄉新城村,15,154,139,340,523,65.01,沈華儷,無
南投縣魚池鄉日月村,-214,103,317,583,821,71.01,劉源榮,無
南投縣魚池鄉東光村,-196,126,322,377,576,65.45,陳峰璋,無
南投縣魚池鄉東池村,-358,181,539,443,696,63.65,王百祿,中國國民黨
南投縣魚池鄉武登村,-93,52,145,199,319,62.38,黃永斌,無
南投縣魚池鄉水社村,-235,125,360,531,766,69.32,謝明達,無
南投縣魚池鄉頭社村,-170,84,254,219,373,58.71,蕭豊潾,無
南投縣魚池鄉魚池村,-428,207,635,579,871,66.48,盧幸助,中國國民黨
南投縣鹿谷鄉內湖村,-51,118,169,351,526,66.73,曾志權,無
南投縣鹿谷鄉初鄉村,-82,141,223,464,671,69.15,林主演,無
南投縣鹿谷鄉和雅村,-342,61,403,419,599,69.95,陳貞復,中國國民黨
南投縣鹿谷鄉廣興村,-389,246,635,617,843,73.19,黃筆顯,無
南投縣鹿谷鄉彰雅村,-136,134,270,593,798,74.31,余靜芬,無
南投縣鹿谷鄉永隆村,-338,161,499,490,683,71.74,何垔墩,無
南投縣鹿谷鄉清水村,-221,54,275,436,623,69.98,黃辛,無
南投縣鹿谷鄉瑞田村,-193,63,256,444,658,67.48,陳銘信,無
南投縣鹿谷鄉秀峰村,-319,58,377,476,710,67.04,曾文香,無
南投縣鹿谷鄉竹林村,-225,121,346,486,665,73.08,林宏山,無
南投縣鹿谷鄉竹豐村,-401,100,501,606,847,71.55,劉因孟,無
南投縣鹿谷鄉鳳凰村,-216,122,338,530,738,71.82,劉志成,無
南投縣鹿谷鄉鹿谷村,-192,217,409,619,910,68.02,劉御常,無
