村里,2024-2022,2024民眾黨,2022村里長得票,2024投票數,2024選舉人數,2024投票率,里長姓名,里長政黨
苗栗縣公館鄉石墻村,-221,189,410,916,1356,0.7,劉建明,無
苗栗縣公館鄉福基村,-105,123,228,658,948,0.7,葉步謀,無
苗栗縣公館鄉福德村,-150,31,181,228,318,0.7,楊文虎,無
苗栗縣公館鄉福星村,-329,318,647,1427,1952,0.7,劉國華,無
苗栗縣公館鄉開礦村,-117,29,146,182,258,0.7,劉昆耀,無
苗栗縣公館鄉館中村,-300,224,524,1092,1465,0.7,張仁宏,無
苗栗縣公館鄉館南村,-97,538,635,2386,3332,0.7,黃明祥,無
苗栗縣公館鄉館東村,-325,371,696,1642,2284,0.7,劉學耆,無
苗栗縣公館鄉鶴山村,-174,223,397,989,1368,0.7,彭達錡,無
苗栗縣公館鄉鶴岡村,-208,253,461,1129,1547,0.7,劉源祥,無
苗栗縣卓蘭鎮上新里,25,247,222,1345,1895,0.7,廖清榮,無
苗栗縣卓蘭鎮中街里,-341,96,437,498,651,0.8,詹凱丞,無
苗栗縣卓蘭鎮內灣里,-16,275,291,1357,1921,0.7,詹潤來,無
苗栗縣卓蘭鎮坪林里,2,192,190,1119,1624,0.7,黃鈞奎,無
苗栗縣卓蘭鎮新厝里,-85,180,265,960,1391,0.7,宋光復,無
苗栗縣卓蘭鎮新榮里,-468,136,604,742,993,0.7,蔡錦湧,無
苗栗縣卓蘭鎮景山里,-461,111,572,569,912,0.6,賴玉賜,無
苗栗縣卓蘭鎮老庄里,-373,197,570,1261,1761,0.7,陳德文,無
苗栗縣卓蘭鎮苗豐里,-363,95,458,500,667,0.7,陳正成,無
苗栗縣卓蘭鎮西坪里,43,92,49,520,740,0.7,呂淑敏,無
苗栗縣卓蘭鎮豐田里,-482,91,573,619,864,0.7,何楊蘭香,無
苗栗縣南庄鄉南富村,-551,106,657,706,987,0.7,蕭正燕,無
苗栗縣南庄鄉南江村,-589,150,739,775,1192,0.7,謝政財,無
苗栗縣南庄鄉員林村,-514,127,641,652,927,0.7,温森銶,無
苗栗縣南庄鄉東村,-565,116,681,715,1050,0.7,梁正德,無
苗栗縣南庄鄉東河村,-471,84,555,498,850,0.6,風木基,無
苗栗縣南庄鄉獅山村,-388,80,468,459,721,0.6,黃維森,無
苗栗縣南庄鄉田美村,-208,77,285,476,733,0.6,林明增,無
苗栗縣南庄鄉蓬萊村,-403,82,485,470,786,0.6,潘志華,無
苗栗縣南庄鄉西村,-344,78,422,403,593,0.7,顏至德,無
苗栗縣大湖鄉南湖村,-262,57,319,361,566,0.6,邱雲鈺,無
苗栗縣大湖鄉大南村,-340,19,359,302,491,0.6,謝志亮,無
苗栗縣大湖鄉大寮村,-530,140,670,778,1099,0.7,謝柏園,無
苗栗縣大湖鄉大湖村,-248,190,438,1097,1532,0.7,傅顯榮,無
苗栗縣大湖鄉富興村,-604,144,748,839,1230,0.7,劉永國,無
苗栗縣大湖鄉新開村,-287,131,418,648,943,0.7,邱春元,無
苗栗縣大湖鄉明湖村,-332,59,391,368,514,0.7,楊志仁,無
苗栗縣大湖鄉東興村,-189,66,255,451,687,0.7,徐鴻光,無
苗栗縣大湖鄉栗林村,-464,122,586,573,925,0.6,張國基,無
苗栗縣大湖鄉武榮村,-121,52,173,317,461,0.7,陳慶檸,無
苗栗縣大湖鄉義和村,-393,122,515,886,1369,0.6,謝國龍,無
苗栗縣大湖鄉靜湖村,-280,226,506,1137,1612,0.7,劉慶海,無
苗栗縣後龍鎮中和里,-240,85,325,577,929,0.6,張海桐,無
苗栗縣後龍鎮中龍里,-430,96,526,544,711,0.8,張靜華,無
苗栗縣後龍鎮北龍里,-24,182,206,902,1224,0.7,吳石川,無
苗栗縣後龍鎮南港里,-220,124,344,727,1143,0.6,駱建平,無
苗栗縣後龍鎮南龍里,-93,201,294,932,1344,0.7,黃三豪,無
苗栗縣後龍鎮埔頂里,-38,411,449,1800,2567,0.7,張啓進,無
苗栗縣後龍鎮外埔里,-634,100,734,555,932,0.6,許素瑋,無
苗栗縣後龍鎮大山里,-234,207,441,952,1417,0.7,郭美華,無
苗栗縣後龍鎮大庄里,181,678,497,2893,4176,0.7,王坤龍,無
苗栗縣後龍鎮復興里,-199,82,281,464,647,0.7,謝忠義,無
苗栗縣後龍鎮新民里,-60,159,219,886,1253,0.7,劉金龍,無
苗栗縣後龍鎮東明里,-224,216,440,954,1399,0.7,李明珍,無
苗栗縣後龍鎮校椅里,-251,213,464,898,1251,0.7,魏吉律,無
苗栗縣後龍鎮水尾里,-648,118,766,658,974,0.7,梁清文,無
苗栗縣後龍鎮海埔里,-281,96,377,545,850,0.6,朱智增,無
苗栗縣後龍鎮海寶里,-556,127,683,617,932,0.7,韓水樹,無
苗栗縣後龍鎮溪洲里,-101,322,423,1467,2145,0.7,李騰宏,無
苗栗縣後龍鎮灣寶里,-544,153,697,750,1149,0.7,謝修鎰,無
苗栗縣後龍鎮福寧里,-325,76,401,450,678,0.7,高國洞,無
苗栗縣後龍鎮秀水里,-341,83,424,450,644,0.7,趙守雄,無
苗栗縣後龍鎮豐富里,-424,175,599,865,1179,0.7,張漢堂,無
苗栗縣後龍鎮龍坑里,-538,179,717,773,1206,0.6,郭貴輝,無
苗栗縣後龍鎮龍津里,-148,74,222,370,546,0.7,黃文忠,無
苗栗縣泰安鄉中興村,-351,56,407,336,508,0.7,李永成,無
苗栗縣泰安鄉八卦村,-187,18,205,196,324,0.6,傅學祺,無
苗栗縣泰安鄉士林村,-298,51,349,421,585,0.7,黃盛哲,無
苗栗縣泰安鄉大興村,-326,45,371,321,472,0.7,謝清亮,無
苗栗縣泰安鄉梅園村,-259,35,294,341,480,0.7,陳福星,無
苗栗縣泰安鄉清安村,-109,93,202,594,803,0.7,黃文煥,無
苗栗縣泰安鄉象鼻村,-278,42,320,445,635,0.7,張金光,無
苗栗縣泰安鄉錦水村,-351,100,451,704,1020,0.7,張進光,無
苗栗縣獅潭鄉和興村,-115,57,172,348,536,0.6,李木華,無
苗栗縣獅潭鄉新店村,-320,112,432,622,890,0.7,蘇朝彰,無
苗栗縣獅潭鄉新豐村,-138,25,163,235,313,0.8,温鏡源,無
苗栗縣獅潭鄉永興村,-310,45,355,332,505,0.7,謝添華,無
苗栗縣獅潭鄉百壽村,-69,30,99,206,319,0.6,黃世銀,無
苗栗縣獅潭鄉竹木村,-473,72,545,497,650,0.8,劉榮祥,無
苗栗縣獅潭鄉豐林村,-169,55,224,393,559,0.7,鍾淑清,無
苗栗縣竹南鎮中港里,-36,200,236,768,1056,0.7,許鈞翔,無
苗栗縣竹南鎮中美里,-314,300,614,1301,1839,0.7,翁盛宗,無
苗栗縣竹南鎮中英里,-69,278,347,1067,1521,0.7,連素卿,無
苗栗縣竹南鎮中華里,97,487,390,2055,2689,0.8,陳標吉,無
苗栗縣竹南鎮佳興里,144,629,485,2372,3187,0.7,陳金鑾,無
苗栗縣竹南鎮公義里,-377,166,543,712,985,0.7,林鴻洋,無
苗栗縣竹南鎮公舘里,-568,177,745,775,1118,0.7,蔡豐漂,無
苗栗縣竹南鎮大厝里,463,1057,594,3935,5152,0.8,蔡國章,無
苗栗縣竹南鎮大埔里,510,1249,739,3847,5469,0.7,鄭文進,無
苗栗縣竹南鎮天文里,-157,386,543,1560,2158,0.7,余德明,無
苗栗縣竹南鎮山佳里,621,998,377,3477,4904,0.7,曾錦土,無
苗栗縣竹南鎮崎頂里,241,697,456,2686,3777,0.7,陳文隆,無
苗栗縣竹南鎮新南里,502,1164,662,3822,5115,0.7,謝金晃,無
苗栗縣竹南鎮正南里,-31,446,477,1810,2708,0.7,杜世湖,無
苗栗縣竹南鎮海口里,366,914,548,3084,4251,0.7,郭萬和,無
苗栗縣竹南鎮港墘里,102,417,315,1615,2184,0.7,林裕章,無
苗栗縣竹南鎮照南里,121,619,498,2500,3293,0.8,康進筆,無
苗栗縣竹南鎮營盤里,262,676,414,2591,3466,0.7,林振盛,無
苗栗縣竹南鎮竹南里,-197,286,483,1382,1864,0.7,簡宿英,無
苗栗縣竹南鎮竹興里,72,547,475,2195,3198,0.7,黃湘元,無
苗栗縣竹南鎮聖福里,-54,654,708,2484,3306,0.8,謝美香,無
苗栗縣竹南鎮開元里,-151,270,421,949,1290,0.7,李木興,無
苗栗縣竹南鎮頂埔里,-151,284,435,1435,2021,0.7,黃輝松,無
苗栗縣竹南鎮龍山里,-224,491,715,1784,2357,0.8,陳幸順,無
苗栗縣竹南鎮龍鳳里,-229,301,530,1405,1967,0.7,陳文標,無
苗栗縣苑裡鎮上舘里,-226,207,433,1099,1539,0.7,解振昌,無
苗栗縣苑裡鎮中正里,-308,358,666,1535,2137,0.7,鄭銘國,無
苗栗縣苑裡鎮南勢里,-182,69,251,448,652,0.7,邱華國,無
苗栗縣苑裡鎮客庄里,-2,608,610,2880,3932,0.7,鄭文郎,無
苗栗縣苑裡鎮山柑里,-498,223,721,958,1366,0.7,王平盛,無
苗栗縣苑裡鎮山脚里,-247,194,441,924,1261,0.7,郭志成,無
苗栗縣苑裡鎮房裡里,-103,319,422,1532,2076,0.7,鄭寶國,無
苗栗縣苑裡鎮新復里,-641,226,867,961,1284,0.7,鄭有生,無
苗栗縣苑裡鎮水坡里,-336,88,424,416,609,0.7,歐明城,無
苗栗縣苑裡鎮泰田里,-13,265,278,1156,1590,0.7,劉才福,無
苗栗縣苑裡鎮海岸里,-194,132,326,721,997,0.7,吳易芯,無
苗栗縣苑裡鎮玉田里,10,324,314,1243,1719,0.7,余清國,無
苗栗縣苑裡鎮田心里,-288,362,650,1385,1877,0.7,林永茂,無
苗栗縣苑裡鎮石鎮里,-248,81,329,363,508,0.7,楊炳祥,無
苗栗縣苑裡鎮社苓里,-419,413,832,1703,2380,0.7,陳銘志,無
苗栗縣苑裡鎮福田里,-479,149,628,830,1178,0.7,郭麗雲,無
苗栗縣苑裡鎮舊社里,-319,253,572,1220,1726,0.7,鄭楓仔,無
苗栗縣苑裡鎮苑北里,-384,117,501,619,824,0.8,張顧翰,無
苗栗縣苑裡鎮苑南里,-151,180,331,963,1377,0.7,呂聯恭,無
苗栗縣苑裡鎮苑坑里,-196,110,306,620,915,0.7,李進達,無
苗栗縣苑裡鎮苑東里,-494,337,831,1511,2086,0.7,張春霖,無
苗栗縣苑裡鎮苑港里,-499,167,666,821,1125,0.7,王献榮,無
苗栗縣苑裡鎮蕉埔里,-342,102,444,557,740,0.8,吳傑明,無
苗栗縣苑裡鎮西勢里,-206,343,549,1457,2018,0.7,吳政龍,無
苗栗縣苑裡鎮西平里,-58,224,282,1087,1501,0.7,鄭亦翔,無
苗栗縣苗栗市上苗里,-241,229,470,1077,1479,0.7,周文正,無
苗栗縣苗栗市中苗里,-385,173,558,833,1131,0.7,邱信雄,無
苗栗縣苗栗市勝利里,210,621,411,2777,3696,0.8,劉銀昌,無
苗栗縣苗栗市北苗里,462,810,348,3662,4924,0.7,楊丁垣,無
苗栗縣苗栗市南勢里,-135,268,403,1283,1844,0.7,葉永正,無
苗栗縣苗栗市嘉新里,98,435,337,2080,2697,0.8,江善樓,無
苗栗縣苗栗市嘉盛里,156,598,442,2454,3285,0.7,傅菊蘭,無
苗栗縣苗栗市大同里,-218,74,292,341,481,0.7,楊桂尾,無
苗栗縣苗栗市建功里,332,628,296,2901,3944,0.7,賴安老,無
苗栗縣苗栗市恭敬里,-328,222,550,938,1296,0.7,謝銘堂,無
苗栗縣苗栗市文山里,395,835,440,3222,4272,0.8,邱義均,無
苗栗縣苗栗市文聖里,387,675,288,2548,3523,0.7,蘇麗容,無
苗栗縣苗栗市新川里,-634,147,781,821,1119,0.7,林秀城,無
苗栗縣苗栗市新苗里,-378,99,477,565,785,0.7,邱雲珍,無
苗栗縣苗栗市新英里,-2,247,249,1101,1599,0.7,邱鎮堂,無
苗栗縣苗栗市水源里,-208,403,611,1738,2379,0.7,李玉華,無
苗栗縣苗栗市清華里,-51,496,547,2218,2942,0.8,吳姿澐,無
苗栗縣苗栗市玉清里,-118,334,452,1624,2149,0.8,賴玉蘭,無
苗栗縣苗栗市玉苗里,-211,104,315,576,781,0.7,廖文熾,無
苗栗縣苗栗市玉華里,97,520,423,2530,3472,0.7,徐肇淼,無
苗栗縣苗栗市福安里,399,657,258,2467,3466,0.7,徐玄漳,無
苗栗縣苗栗市福星里,101,682,581,2958,4085,0.7,鄧兆詩,無
苗栗縣苗栗市福麗里,143,849,706,3661,5259,0.7,林俊彥,無
苗栗縣苗栗市綠苗里,-314,130,444,542,756,0.7,邱俊毅,無
苗栗縣苗栗市維新里,-181,495,676,2567,3442,0.7,湯昇發,無
苗栗縣苗栗市維祥里,152,480,328,2230,3127,0.7,何油連,無
苗栗縣苗栗市青苗里,-162,143,305,675,961,0.7,徐貴花,無
苗栗縣苗栗市高苗里,-64,479,543,2212,3136,0.7,王士章,無
苗栗縣西湖鄉三湖村,-307,103,410,587,834,0.7,賴振宏,無
苗栗縣西湖鄉下埔村,-287,60,347,358,523,0.7,謝燕東,無
苗栗縣西湖鄉二湖村,-264,67,331,413,605,0.7,蕭金發,無
苗栗縣西湖鄉五湖村,-238,101,339,497,734,0.7,賴廷煜,無
苗栗縣西湖鄉四湖村,-215,70,285,399,572,0.7,劉淼華,無
苗栗縣西湖鄉湖東村,-347,150,497,733,1061,0.7,王友義,無
苗栗縣西湖鄉金獅村,-323,49,372,321,464,0.7,陳慶宏,無
苗栗縣西湖鄉高埔村,-292,64,356,396,558,0.7,劉玉霖,無
苗栗縣西湖鄉龍洞村,-193,47,240,302,424,0.7,李朝國,無
苗栗縣通霄鎮五北里,-314,195,509,897,1282,0.7,賴松村,無
苗栗縣通霄鎮五南里,-417,166,583,897,1289,0.7,賴金傳,無
苗栗縣通霄鎮內島里,-238,105,343,460,682,0.7,林秀娥,無
苗栗縣通霄鎮內湖里,-248,279,527,1232,1763,0.7,林輝權,無
苗栗縣通霄鎮南和里,-326,76,402,521,710,0.7,羅國正,無
苗栗縣通霄鎮圳頭里,-408,72,480,472,660,0.7,吳錦宗,無
苗栗縣通霄鎮坪頂里,-463,148,611,800,1148,0.7,邱天送,無
苗栗縣通霄鎮城北里,-264,91,355,439,609,0.7,詹春旺,無
苗栗縣通霄鎮城南里,-529,84,613,574,849,0.7,吳昇峰,無
苗栗縣通霄鎮平元里,-332,279,611,1318,1733,0.8,劉有茂,無
苗栗縣通霄鎮平安里,-327,299,626,1394,1912,0.7,蘇新池,無
苗栗縣通霄鎮新埔里,-332,114,446,683,1022,0.7,黃春財,無
苗栗縣通霄鎮梅南里,-91,228,319,1050,1462,0.7,蔡月雲,無
苗栗縣通霄鎮楓樹里,-268,37,305,257,397,0.6,馬國棟,無
苗栗縣通霄鎮烏眉里,-213,116,329,555,812,0.7,温昌瑞,無
苗栗縣通霄鎮白東里,-147,200,347,914,1350,0.7,陳榮生,無
苗栗縣通霄鎮白西里,-437,100,537,491,693,0.7,陳金滄,無
苗栗縣通霄鎮福源里,-232,108,340,474,709,0.7,邱永妹,無
苗栗縣通霄鎮福興里,-362,58,420,408,591,0.7,黃其水,無
苗栗縣通霄鎮福龍里,-229,28,257,234,358,0.7,孫瑋振,無
苗栗縣通霄鎮通南里,90,381,291,1736,2510,0.7,巫寶田,無
苗栗縣通霄鎮通東里,-236,119,355,704,979,0.7,康世緯,無
苗栗縣通霄鎮通灣里,-289,279,568,1398,2094,0.7,黃義芳,無
苗栗縣通霄鎮通西里,-164,243,407,1375,1858,0.7,李開勲,無
苗栗縣造橋鄉大西村,-222,462,684,2223,3174,0.7,黃德仁,無
苗栗縣造橋鄉大龍村,-262,47,309,327,445,0.7,盧松源,無
苗栗縣造橋鄉平興村,-193,51,244,286,404,0.7,邱明雄,無
苗栗縣造橋鄉朝陽村,-333,150,483,843,1190,0.7,蕭德慶,無
苗栗縣造橋鄉談文村,-392,125,517,586,874,0.7,張榮吉,無
苗栗縣造橋鄉豐湖村,-261,144,405,699,937,0.7,江清貴,無
苗栗縣造橋鄉造橋村,-279,275,554,1323,1913,0.7,江昌華,無
苗栗縣造橋鄉錦水村,-215,60,275,325,455,0.7,黃煥明,無
苗栗縣造橋鄉龍昇村,-545,87,632,602,874,0.7,陳吳滿玉,無
苗栗縣銅鑼鄉中平村,143,497,354,2068,3007,0.7,何中文,無
苗栗縣銅鑼鄉九湖村,-646,171,817,781,1097,0.7,曾義男,無
苗栗縣銅鑼鄉新隆村,-199,57,256,365,493,0.7,陳石豐,無
苗栗縣銅鑼鄉朝陽村,-122,232,354,1158,1580,0.7,劉發榮,無
苗栗縣銅鑼鄉樟樹村,-325,163,488,853,1184,0.7,吳興紹,無
苗栗縣銅鑼鄉盛隆村,-274,46,320,296,408,0.7,張源發,無
苗栗縣銅鑼鄉福興村,-459,102,561,656,925,0.7,謝勝輝,無
苗栗縣銅鑼鄉竹森村,-327,115,442,662,961,0.7,鍾世豪,無
苗栗縣銅鑼鄉興隆村,-146,53,199,347,505,0.7,張省南,無
苗栗縣銅鑼鄉銅鑼村,269,626,357,3018,4118,0.7,鄧文慶,無
苗栗縣頭份市上埔里,-115,425,540,1759,2513,0.7,羅騰光,無
苗栗縣頭份市上興里,129,412,283,1464,2241,0.7,傅光森,無
苗栗縣頭份市下興里,-432,372,804,1717,2426,0.7,黃林鳳嬌,無
苗栗縣頭份市中興里,49,600,551,2029,2851,0.7,林珍枝,無
苗栗縣頭份市仁愛里,-190,225,415,1035,1505,0.7,葉志煒,無
苗栗縣頭份市信義里,-284,107,391,520,1021,0.5,張慶漢,無
苗栗縣頭份市合興里,36,547,511,1841,2508,0.7,鍾三郎,無
苗栗縣頭份市和平里,-250,161,411,789,1012,0.8,梁珍彗,無
苗栗縣頭份市土牛里,-200,206,406,755,1050,0.7,陳仲信,無
苗栗縣頭份市尖下里,-245,363,608,1693,2403,0.7,楊世雄,無
苗栗縣頭份市尖山里,-560,187,747,879,1214,0.7,林春旺,無
苗栗縣頭份市山下里,77,902,825,3053,4021,0.8,許仁宗,無
苗栗縣頭份市廣興里,-216,120,336,630,849,0.7,徐志雄,無
苗栗縣頭份市建國里,458,684,226,2469,3313,0.7,陳金雄,無
苗栗縣頭份市後庄里,180,1165,985,3635,4776,0.8,唐瑞鴻,無
苗栗縣頭份市忠孝里,270,561,291,2228,2994,0.7,王秀華,無
苗栗縣頭份市成功里,147,726,579,2579,3510,0.7,羅田春,無
苗栗縣頭份市文化里,458,872,414,2735,3585,0.8,鍾孟儒,無
苗栗縣頭份市斗煥里,74,422,348,1909,2723,0.7,謝喜松,無
苗栗縣頭份市新華里,-289,602,891,2590,3636,0.7,邱龍森,中華統一促進黨
苗栗縣頭份市東庄里,423,1144,721,3518,4888,0.7,蕭珍纓,無
苗栗縣頭份市民族里,-156,375,531,1472,2026,0.7,李振翼,無
苗栗縣頭份市民權里,-207,462,669,1652,2297,0.7,陳瓊榮,無
苗栗縣頭份市民生里,-114,418,532,1652,2340,0.7,溫文銍,無
苗栗縣頭份市流東里,-118,339,457,1409,2094,0.7,黃慶豐,無
苗栗縣頭份市濫坑里,-363,337,700,1482,2095,0.7,張桂寧,無
苗栗縣頭份市珊湖里,-159,251,410,1166,1645,0.7,黃世男,無
苗栗縣頭份市田寮里,357,773,416,2905,3942,0.7,張鈺昇,無
苗栗縣頭份市自強里,8,326,318,1338,1918,0.7,葉仙臺,無
苗栗縣頭份市興隆里,342,827,485,3254,4491,0.7,朱玟源,無
苗栗縣頭份市蘆竹里,-322,188,510,895,1234,0.7,陳吉村,無
苗栗縣頭份市蟠桃里,308,741,433,2408,3335,0.7,黃玉桃,無
苗栗縣頭份市頭份里,-74,567,641,2299,3217,0.7,湯德富,無
苗栗縣頭屋鄉北坑村,-440,67,507,432,641,0.7,李松琳,無
苗栗縣頭屋鄉明德村,-20,127,147,661,891,0.7,謝文達,無
苗栗縣頭屋鄉曲洞村,-483,102,585,610,817,0.7,劉安華,無
苗栗縣頭屋鄉獅潭村,-397,257,654,1171,1577,0.7,黃素娥,無
苗栗縣頭屋鄉象山村,-486,253,739,1254,1709,0.7,游雲珍,無
苗栗縣頭屋鄉頭屋村,-330,327,657,1789,2449,0.7,張仲賢,無
苗栗縣頭屋鄉飛鳳村,-103,27,130,269,371,0.7,邱仁浪,無
苗栗縣頭屋鄉鳴鳳村,-214,31,245,201,288,0.7,涂錦福,無
