村里,2024-2022,2024民眾黨,2022村里長得票,2024投票數,2024選舉人數,2024投票率,里長姓名,里長政黨
嘉義縣新港鄉大興村,-318,172,490,456,618,73.79,林益生,無
嘉義縣新港鄉安和村,-242,95,337,640,933,68.60,吳崑崗,無
嘉義縣新港鄉宮前村,-55,350,405,740,1024,72.27,邱聰益,無
嘉義縣新港鄉宮後村,-264,200,464,496,663,74.81,陳圳岸,無
嘉義縣新港鄉月潭村,-274,189,463,507,744,68.15,李冠樟,無
嘉義縣新港鄉月眉村,-339,202,541,546,736,74.18,林明泰,無
嘉義縣新港鄉板頭村,-238,62,300,373,519,71.87,杜徐灑,無
嘉義縣新港鄉海瀛村,-227,46,273,331,471,70.28,郭祐旭,無
嘉義縣新港鄉溪北村,-237,151,388,445,601,74.04,李明棟,無
嘉義縣新港鄉潭大村,-353,108,461,743,1095,67.85,江錦澤,無
嘉義縣新港鄉福德村,-288,184,472,559,760,73.55,郭正欽,無
嘉義縣新港鄉菜公村,-398,142,540,655,928,70.58,林黃秀玉,無
嘉義縣新港鄉西庄村,-198,112,310,600,874,68.65,梁勝萬,無
嘉義縣朴子市中正里,-212,78,290,435,574,75.78,蘇俊偉,無
嘉義縣朴子市仁和里,-65,360,425,1355,1888,71.77,陳麗嬌,無
嘉義縣朴子市佳禾里,-312,85,397,477,694,68.73,何玉合,無
嘉義縣朴子市內厝里,-528,155,683,782,1054,74.19,彭永達,無
嘉義縣朴子市南竹里,-178,42,220,320,466,68.67,陳崑備,無
嘉義縣朴子市博厚里,-356,129,485,631,829,76.12,康國榮,無
嘉義縣朴子市双溪里,-171,61,232,389,598,65.05,黃振卿,無
嘉義縣朴子市大葛里,20,458,438,1073,1535,69.90,涂葉素華,無
嘉義縣朴子市大鄉里,183,420,237,919,1307,70.31,涂國和,無
嘉義縣朴子市安福里,-157,253,410,808,1110,72.79,林岳平,無
嘉義縣朴子市崁前里,-269,78,347,553,831,66.55,方松林,無
嘉義縣朴子市崁後里,-228,63,291,449,681,65.93,張清洝,無
嘉義縣朴子市平和里,-267,300,567,881,1218,72.33,蘇黃寳玉,無
嘉義縣朴子市德家里,-188,61,249,495,735,67.35,黃玉寬,無
嘉義縣朴子市德興里,-538,103,641,733,995,73.67,侯茂昆,無
嘉義縣朴子市文化里,-313,192,505,504,706,71.39,楊石旭,無
嘉義縣朴子市新寮里,-217,79,296,431,635,67.87,張昭林,無
嘉義縣朴子市新庄里,-178,89,267,449,645,69.61,薛世傑,無
嘉義縣朴子市松華里,-256,106,362,759,1160,65.43,王崇炫,無
嘉義縣朴子市梅華里,-442,101,543,678,965,70.26,黃勝義,無
嘉義縣朴子市永和里,3,330,327,914,1285,71.13,余永寬,無
嘉義縣朴子市溪口里,-259,82,341,526,744,70.70,侯金地,無
嘉義縣朴子市竹圍里,179,664,485,1099,1509,72.83,莊長源,無
嘉義縣朴子市竹村里,-242,157,399,759,1046,72.56,郭文典,無
嘉義縣朴子市開元里,-115,35,150,262,349,75.07,林耀堂,無
嘉義縣朴子市順天里,-218,80,298,435,593,73.36,吳博鈺,無
嘉義縣朴子市順安里,-119,16,135,153,226,67.70,涂添煌,無
嘉義縣東石鄉三家村,-480,116,596,696,1092,63.74,蕭振部,無
嘉義縣東石鄉下揖村,-309,55,364,439,689,63.72,陳慶堂,無
嘉義縣東石鄉副瀨村,-448,81,529,565,829,68.15,林泰平,無
嘉義縣東石鄉圍潭村,-282,59,341,412,621,66.34,莊讚芬,無
嘉義縣東石鄉型厝村,-716,99,815,775,1240,62.50,黃進忠,無
嘉義縣東石鄉塭仔村,-321,80,401,545,878,62.07,鄭叁泰,無
嘉義縣東石鄉塭港村,-891,109,1000,956,1538,62.16,許錫林,無
嘉義縣東石鄉掌潭村,-77,72,149,266,400,66.50,蕭榮馨,無
嘉義縣東石鄉東崙村,-46,76,122,214,352,60.80,王木源,無
嘉義縣東石鄉東石村,-465,188,653,735,1127,65.22,黃錫雄,無
嘉義縣東石鄉永屯村,-214,88,302,490,699,70.10,陳智煌,無
嘉義縣東石鄉洲仔村,-384,80,464,529,775,68.26,鄭清木,無
嘉義縣東石鄉海埔村,-137,28,165,232,360,64.44,曾金能,無
嘉義縣東石鄉港口村,-99,30,129,170,275,61.82,丁振管,無
嘉義縣東石鄉港墘村,-636,120,756,822,1119,73.46,嚴玄明,無
嘉義縣東石鄉溪下村,-312,77,389,568,934,60.81,張居雙,無
嘉義縣東石鄉猿樹村,-209,64,273,539,873,61.74,黃聰吉,無
嘉義縣東石鄉網寮村,-335,89,424,693,1134,61.11,戴慶堂,無
嘉義縣東石鄉蔦松村,-267,80,347,522,794,65.74,余澄溪,無
嘉義縣東石鄉西崙村,-306,122,428,696,1032,67.44,唐啓泰,無
嘉義縣東石鄉頂揖村,-75,37,112,117,161,72.67,張麗霞,無
嘉義縣東石鄉鰲鼓村,-18,116,134,621,972,63.89,李銘春,無
嘉義縣東石鄉龍港村,-474,61,535,511,813,62.85,吳振德,無
嘉義縣梅山鄉半天村,-121,26,147,220,332,66.27,朱文重,無
嘉義縣梅山鄉双溪村,-187,61,248,379,508,74.61,楊國賓,無
嘉義縣梅山鄉圳北村,-338,58,396,391,560,69.82,郭聰明,無
嘉義縣梅山鄉圳南村,-229,41,270,258,371,69.54,江瑞淵,無
嘉義縣梅山鄉大南村,-111,190,301,605,816,74.14,吳順源,無
嘉義縣梅山鄉太和村,-119,85,204,345,526,65.59,官國翔,無
嘉義縣梅山鄉太平村,-172,51,223,302,463,65.23,嚴清雅,無
嘉義縣梅山鄉太興村,-190,49,239,279,409,68.22,簡慶輝,無
嘉義縣梅山鄉安靖村,-231,78,309,515,756,68.12,黃坤水,無
嘉義縣梅山鄉梅北村,71,606,535,798,1117,71.44,施淵元,無
嘉義縣梅山鄉梅南村,-249,75,324,563,813,69.25,涂明賢,無
嘉義縣梅山鄉梅東村,-471,254,725,619,900,68.78,劉文科,無
嘉義縣梅山鄉永興村,-247,48,295,338,472,71.61,劉耀坤,無
嘉義縣梅山鄉瑞峯村,-251,70,321,457,684,66.81,黃文中,無
嘉義縣梅山鄉瑞里村,-191,67,258,420,580,72.41,林相卿,無
嘉義縣梅山鄉碧湖村,-102,23,125,191,268,71.27,簡金榜,無
嘉義縣梅山鄉過山村,-158,57,215,374,509,73.48,吳明岩,無
嘉義縣梅山鄉龍眼村,-166,37,203,239,375,63.73,李國道,無
嘉義縣民雄鄉三興村,-314,211,525,1006,1338,75.19,莊柏桐,無
嘉義縣民雄鄉中和村,-459,173,632,730,987,73.96,何石生,無
嘉義縣民雄鄉中央村,-512,152,664,881,1224,71.98,劉文明,無
嘉義縣民雄鄉中樂村,-344,195,539,1103,1463,75.39,洪源漳,無
嘉義縣民雄鄉北斗村,299,852,553,1048,1446,72.48,謝志宏,無
嘉義縣民雄鄉双福村,-71,384,455,756,1048,72.14,黃福元,無
嘉義縣民雄鄉大崎村,-345,328,673,694,1002,69.26,陳谷全,無
嘉義縣民雄鄉寮頂村,-126,333,459,803,1057,75.97,黃玉蓮,無
嘉義縣民雄鄉山中村,-105,493,598,872,1210,72.07,鄭永欽,無
嘉義縣民雄鄉平和村,-373,108,481,592,807,73.36,許水松,無
嘉義縣民雄鄉文隆村,-135,396,531,1036,1370,75.62,黃琮壹,無
嘉義縣民雄鄉東榮村,-192,320,512,900,1236,72.82,張金富,無
嘉義縣民雄鄉東湖村,-280,240,520,496,731,67.85,呂春木,無
嘉義縣民雄鄉東興村,-124,61,185,357,502,71.12,翁有義,無
嘉義縣民雄鄉松山村,31,225,194,684,1043,65.58,楊良治,無
嘉義縣民雄鄉福樂村,809,1130,321,909,1280,71.02,簡元煌,無
嘉義縣民雄鄉福權村,-416,229,645,1132,1510,74.97,賴建利,無
嘉義縣民雄鄉福興村,4,265,261,697,893,78.05,張永錚,無
嘉義縣民雄鄉秀林村,92,404,312,1156,1607,71.94,吳彩琴,無
嘉義縣民雄鄉興中村,-78,259,337,616,922,66.81,姚鋒鍾,無
嘉義縣民雄鄉興南村,67,449,382,916,1278,71.67,金宏癸,無
嘉義縣民雄鄉菁埔村,-57,222,279,645,882,73.13,何清鑫,無
嘉義縣民雄鄉西安村,-340,469,809,1226,1653,74.17,江源發,無
嘉義縣民雄鄉西昌村,-416,115,531,623,815,76.44,張家福,無
嘉義縣民雄鄉豊收村,72,299,227,732,1021,71.69,陳正溪,無
嘉義縣民雄鄉金興村,-453,435,888,950,1343,70.74,何建明,無
嘉義縣民雄鄉鎮北村,-95,258,353,1046,1423,73.51,張英梓,無
嘉義縣民雄鄉頂崙村,-325,211,536,1002,1419,70.61,劉育良,無
嘉義縣水上鄉三和村,-13,260,273,674,940,71.70,鍾文一,無
嘉義縣水上鄉三界村,-393,116,509,663,945,70.16,陳重鏞,無
嘉義縣水上鄉三鎮村,-243,66,309,416,609,68.31,林志忠,中國國民黨
嘉義縣水上鄉下寮村,-128,284,412,480,641,74.88,陳順增,無
嘉義縣水上鄉中庄村,-15,197,212,724,1074,67.41,張新德,無
嘉義縣水上鄉內溪村,-225,158,383,842,1186,70.99,黃炳輝,無
嘉義縣水上鄉南和村,-105,134,239,514,705,72.91,羅錕毅,無
嘉義縣水上鄉南鄉村,-240,121,361,573,875,65.49,謝魏雪鳳,無
嘉義縣水上鄉回歸村,-185,42,227,302,405,74.57,李福來,無
嘉義縣水上鄉國姓村,-354,89,443,755,1151,65.60,林信安,無
嘉義縣水上鄉塗溝村,-338,110,448,576,790,72.91,呂銘珍,無
嘉義縣水上鄉大堀村,70,215,145,490,612,80.07,凃文卿,無
嘉義縣水上鄉大崙村,-116,256,372,669,1003,66.70,呂文煜,無
嘉義縣水上鄉寬士村,-27,551,578,945,1348,70.10,黃榮郎,無
嘉義縣水上鄉忠和村,-186,179,365,689,1000,68.90,張順興,無
嘉義縣水上鄉柳新村,-68,260,328,559,782,71.48,陳皇如,無
嘉義縣水上鄉柳林村,35,362,327,615,877,70.13,黃奇鋒,無
嘉義縣水上鄉柳鄉村,-122,264,386,759,1023,74.19,黃義坤,無
嘉義縣水上鄉民生村,-77,410,487,1028,1450,70.90,吳彥騰,無
嘉義縣水上鄉水上村,206,608,402,662,978,67.69,蔡宗河,無
嘉義縣水上鄉水頭村,40,384,344,827,1123,73.64,黃桂湄,無
嘉義縣水上鄉溪洲村,-235,112,347,701,984,71.24,林基農,無
嘉義縣水上鄉粗溪村,82,209,127,831,1179,70.48,曾龍興,無
嘉義縣水上鄉義興村,-211,116,327,589,792,74.37,陳美英,無
嘉義縣水上鄉靖和村,-164,34,198,281,373,75.34,蘇慶光,無
嘉義縣水上鄉龍德村,-283,223,506,751,986,76.17,林建呈,無
嘉義縣溪口鄉坪頂村,-212,103,315,594,841,70.63,鄭力升,無
嘉義縣溪口鄉妙崙村,-87,83,170,449,636,70.60,黃仁宏,無
嘉義縣溪口鄉本厝村,-93,104,197,352,522,67.43,葉得祿,無
嘉義縣溪口鄉林腳村,-298,110,408,473,711,66.53,許彩鳳,無
嘉義縣溪口鄉柳溝村,-76,105,181,260,369,70.46,王之憤,無
嘉義縣溪口鄉柴林村,-286,26,312,473,711,66.53,王日生,無
嘉義縣溪口鄉游東村,-459,82,541,614,901,68.15,邱茂森,無
嘉義縣溪口鄉游西村,-307,57,364,419,622,67.36,孫文章,無
嘉義縣溪口鄉溪北村,-3,81,84,251,364,68.96,張躍達,無
嘉義縣溪口鄉溪東村,-502,165,667,860,1210,71.07,謝陸成,無
嘉義縣溪口鄉溪西村,-260,69,329,450,634,70.98,陳獻仁,無
嘉義縣溪口鄉疊溪村,-63,184,247,601,835,71.98,劉慶維,無
嘉義縣溪口鄉美北村,-395,132,527,473,711,66.53,陳淑惠,無
嘉義縣溪口鄉美南村,-242,134,376,698,1052,66.35,陳文添,無
嘉義縣番路鄉下坑村,-199,278,477,655,893,73.35,李啟榮,無
嘉義縣番路鄉內甕村,-147,61,208,295,423,69.74,張景添,無
嘉義縣番路鄉公田村,-221,122,343,180,288,62.50,陳良典,無
嘉義縣番路鄉公興村,-239,28,267,299,468,63.89,張俊國,無
嘉義縣番路鄉大湖村,-235,50,285,359,587,61.16,邱振聲,無
嘉義縣番路鄉新福村,-34,151,185,502,736,68.21,江啓賓,無
嘉義縣番路鄉民和村,-287,111,398,621,854,72.72,蔡海選,無
嘉義縣番路鄉江西村,-561,154,715,786,1119,70.24,陳素卿,無
嘉義縣番路鄉番路村,-441,93,534,560,793,70.62,謝居彰,無
嘉義縣番路鄉草山村,-48,35,83,110,152,72.37,吳政龍,無
嘉義縣番路鄉觸口村,-185,127,312,441,766,57.57,鄭建泰,無
嘉義縣竹崎鄉中和村,-103,109,212,173,306,56.54,洪銀盛,無
嘉義縣竹崎鄉仁壽村,-85,20,105,116,242,47.93,王陳素梅,無
嘉義縣竹崎鄉光華村,-27,65,92,290,408,71.08,鄧德勝,無
嘉義縣竹崎鄉內埔村,-556,219,775,1116,1493,74.75,林甜,無
嘉義縣竹崎鄉和平村,-178,277,455,693,951,72.87,許全模,無
嘉義縣竹崎鄉坑頭村,-347,80,427,465,711,65.40,蕭吳青,無
嘉義縣竹崎鄉塘興村,-130,90,220,321,437,73.46,劉錚謨,無
嘉義縣竹崎鄉復金村,-278,226,504,608,850,71.53,劉國輝,無
嘉義縣竹崎鄉文峯村,-151,72,223,412,603,68.33,王泳焜,無
嘉義縣竹崎鄉昇平村,-74,196,270,492,730,67.40,柳皇安,無
嘉義縣竹崎鄉桃源村,-147,97,244,202,322,62.73,林俊和,無
嘉義縣竹崎鄉沙坑村,-400,90,490,567,792,71.59,蕭火耀,無
嘉義縣竹崎鄉灣橋村,528,677,149,865,1267,68.27,洪安定,無
嘉義縣竹崎鄉獅埜村,-379,142,521,830,1151,72.11,莊金桐,無
嘉義縣竹崎鄉白杞村,-181,54,235,388,578,67.13,林重男,無
嘉義縣竹崎鄉竹崎村,112,349,237,872,1242,70.21,游素秋,無
嘉義縣竹崎鄉紫雲村,-240,183,423,930,1316,70.67,蕭俊良,無
嘉義縣竹崎鄉緞繻村,37,92,55,484,749,64.62,蕭素惠,無
嘉義縣竹崎鄉義仁村,-248,108,356,667,990,67.37,蔡宜蓁,無
嘉義縣竹崎鄉義和村,-155,75,230,442,589,75.04,鄭隆興,無
嘉義縣竹崎鄉義隆村,-173,76,249,433,605,71.57,葉志紘,無
嘉義縣竹崎鄉金獅村,-170,20,190,255,382,66.75,林炳煌,無
嘉義縣竹崎鄉鹿滿村,-260,188,448,956,1326,72.10,林添居,無
嘉義縣竹崎鄉龍山村,-590,239,829,134,192,69.79,李樺鑫,無
嘉義縣義竹鄉中平村,-39,20,59,188,291,64.60,謝添丁,無
嘉義縣義竹鄉五厝村,-129,35,164,240,354,67.80,顏福在,無
嘉義縣義竹鄉仁里村,-348,82,430,582,804,72.39,翁文宏,中國國民黨
嘉義縣義竹鄉傳芳村,-272,75,347,483,704,68.61,翁璋賜,無
嘉義縣義竹鄉六桂村,-275,87,362,705,1074,65.64,黃江山,無
嘉義縣義竹鄉北華村,-217,50,267,365,543,67.22,蔡明賢,無
嘉義縣義竹鄉埤前村,-240,69,309,487,697,69.87,蔡榮文,無
嘉義縣義竹鄉官和村,-427,73,500,496,756,65.61,王鐘啓,無
嘉義縣義竹鄉官順村,-141,28,169,238,394,60.41,陳樹成,無
嘉義縣義竹鄉岸腳村,-49,63,112,284,425,66.82,卓榮宏,無
嘉義縣義竹鄉平溪村,-107,51,158,293,401,73.07,温哲男,無
嘉義縣義竹鄉後鎮村,-171,36,207,284,398,71.36,張耿豪,無
嘉義縣義竹鄉新富村,-186,37,223,323,475,68.00,林福傳,無
嘉義縣義竹鄉新店村,-258,125,383,329,495,66.46,葉朝賢,無
嘉義縣義竹鄉東光村,-4,47,51,383,535,71.59,趙崇福,無
嘉義縣義竹鄉東榮村,-128,23,151,236,353,66.86,陳光輝,無
嘉義縣義竹鄉東過村,-245,72,317,503,791,63.59,康榮郎,無
嘉義縣義竹鄉溪洲村,-27,39,66,346,498,69.48,鄭黃君誠,無
嘉義縣義竹鄉義竹村,-77,143,220,522,732,71.31,翁山鳳,無
嘉義縣義竹鄉西過村,-311,82,393,494,764,64.66,曾旭村,無
嘉義縣義竹鄉頭竹村,-518,125,643,805,1145,70.31,黃榮利,無
嘉義縣義竹鄉龍蛟村,-199,41,240,330,516,63.95,黃銘弘,無
嘉義縣阿里山鄉中山村,-130,35,165,219,349,62.75,朱海良,無
嘉義縣阿里山鄉中正村,-51,26,77,110,164,67.07,林孝州,無
嘉義縣阿里山鄉來吉村,-129,18,147,201,295,68.14,武正清,無
嘉義縣阿里山鄉十字村,-6,20,26,144,225,64.00,許瑞文,無
嘉義縣阿里山鄉山美村,-128,56,184,279,461,60.52,莊信義,無
嘉義縣阿里山鄉新美村,-103,23,126,154,269,57.25,莊良賢,無
嘉義縣阿里山鄉樂野村,-183,90,273,604,915,66.01,石仁民,無
嘉義縣阿里山鄉茶山村,-93,19,112,170,260,65.38,李立德,無
嘉義縣阿里山鄉豐山村,-147,24,171,182,291,62.54,陳建富,無
嘉義縣阿里山鄉達邦村,-221,67,288,495,798,62.03,浦維德,無
嘉義縣阿里山鄉里佳村,-133,15,148,147,235,62.55,安高德,無
嘉義縣阿里山鄉香林村,-49,15,64,71,123,57.72,陳勝安,無
嘉義縣鹿草鄉三角村,4,132,128,711,975,72.92,黃忠明,無
嘉義縣鹿草鄉下潭村,-298,74,372,509,754,67.51,吳輝臨,無
嘉義縣鹿草鄉下麻村,-13,66,79,231,299,77.26,張世榮,無
嘉義縣鹿草鄉光潭村,-473,80,553,647,940,68.83,郭豐銘,無
嘉義縣鹿草鄉後堀村,-29,132,161,575,804,71.52,陳信同,無
嘉義縣鹿草鄉後寮村,-195,42,237,352,490,71.84,汪宗生,無
嘉義縣鹿草鄉施家村,-201,35,236,258,404,63.86,施青宏,無
嘉義縣鹿草鄉松竹村,-358,91,449,548,862,63.57,林明助,無
