村里,2024-2022,2024民眾黨,2022村里長得票,2024投票數,2024選舉人數,2024投票率,里長姓名,里長政黨
新北市三芝區埔坪里,316,825,509,841,1280,65.70,曾玉珍,無
新北市三芝區埔頭里,237,697,460,825,1190,69.33,簡錦隆,無
新北市三芝區店子里,-138,71,209,383,539,71.06,戴文福,無
新北市三芝區後厝里,-87,222,309,571,821,69.55,楊秀彥,中國國民黨
新北市三芝區新庄里,-204,70,274,528,754,70.03,林文章,無
新北市三芝區橫山里,-119,32,151,334,465,71.83,黃麗玲,無
新北市三芝區福德里,-284,99,383,509,735,69.25,郭萬和,中國國民黨
新北市三芝區興華里,-454,140,594,791,1135,69.69,杜國偵,無
新北市三芝區茂長里,-270,68,338,449,594,75.59,林雙喜,無
新北市三芝區錫板里,-306,68,374,449,616,72.89,陳燕國,無
新北市三重區三安里,-104,341,445,794,1109,71.60,蔡政宗,無
新北市三重區三民里,-103,485,588,1025,1395,73.48,謝素玲,無
新北市三重區中央里,-241,250,491,1194,1627,73.39,馮珮媗,無
新北市三重區中山里,31,377,346,864,1175,73.53,黃弘毅,無
新北市三重區中正里,-171,189,360,924,1219,75.80,藍文龍,無
新北市三重區中民里,-229,147,376,804,1077,74.65,許滄敏,無
新北市三重區中興里,83,559,476,1494,1936,77.17,林深泉,無
新北市三重區二重里,-428,234,662,1024,1403,72.99,吳淑貞,無
新北市三重區五常里,848,1269,421,1461,1954,74.77,林忠諺,民主進步黨
新北市三重區五福里,-46,538,584,699,982,71.18,李福山,無
新北市三重區五華里,269,753,484,1070,1457,73.44,楊志評,無
新北市三重區五谷里,-57,300,357,626,850,73.65,張振隆,無
新北市三重區五順里,140,541,401,765,1118,68.43,洪文珍,無
新北市三重區仁德里,-31,240,271,631,874,72.20,陳明志,無
新北市三重區仁忠里,-65,447,512,997,1486,67.09,黃演添,無
新北市三重區仁義里,-197,206,403,887,1245,71.24,林武雄,無
新北市三重區仁華里,-151,650,801,790,1026,77.00,洪國林,無
新北市三重區介壽里,-191,161,352,736,1013,72.66,林志祥,無
新北市三重區信安里,-569,277,846,1244,1767,70.40,江政洋,無
新北市三重區光明里,373,1111,738,948,1383,68.55,李政達,無
新北市三重區光榮里,-441,193,634,919,1275,72.08,劉進明,無
新北市三重區光正里,-150,418,568,936,1250,74.88,陳志賢,無
新北市三重區光田里,-19,663,682,969,1310,73.97,吳勝文,無
新北市三重區光華里,57,336,279,782,1065,73.43,林軍道,民主進步黨
新北市三重區光輝里,-493,199,692,970,1286,75.43,吳松春,中國國民黨
新北市三重區光陽里,315,1004,689,1485,1928,77.02,江燕輝,無
新北市三重區六合里,-181,518,699,1135,1589,71.43,許萬金,無
新北市三重區六福里,439,838,399,863,1202,71.80,洪順亮,無
新北市三重區博愛里,227,620,393,964,1313,73.42,范玉琦,無
新北市三重區厚德里,73,535,462,1156,1519,76.10,沈世隆,無
新北市三重區吉利里,-367,187,554,859,1263,68.01,陳金星,無
新北市三重區同安里,-358,196,554,855,1239,69.01,陳首清,無
新北市三重區同慶里,-546,275,821,1140,1560,73.08,張絮淳,無
新北市三重區國隆里,-100,478,578,886,1161,76.31,傅孫昇,無
新北市三重區培德里,17,517,500,1161,1552,74.81,盧姿貝,無
新北市三重區大同里,-231,294,525,1305,1811,72.06,林汝聰,無
新北市三重區大園里,-96,417,513,831,1148,72.39,李宗霖,無
新北市三重區大安里,-181,252,433,1071,1461,73.31,羅家林,無
新北市三重區大德里,-170,133,303,543,729,74.49,陳素櫻,民主進步黨
新北市三重區大有里,273,808,535,884,1182,74.79,鐘林美珠,無
新北市三重區奕壽里,-274,227,501,1087,1484,73.25,周政宏,無
新北市三重區安慶里,-126,298,424,656,899,72.97,林金兩,無
新北市三重區富福里,-161,287,448,574,837,68.58,陳惟國,無
新北市三重區富華里,12,479,467,1002,1373,72.98,宋美滿,無
新北市三重區富貴里,132,1042,910,1329,1871,71.03,胡天龍,無
新北市三重區尚德里,-55,404,459,1130,1533,73.71,許朝順,無
新北市三重區崇德里,93,501,408,889,1165,76.31,吳芳明,無
新北市三重區平和里,-478,212,690,1011,1399,72.27,黃進行,無
新北市三重區幸福里,104,614,510,992,1436,69.08,郭冬賜,無
新北市三重區德厚里,-59,141,200,498,644,77.33,李燕清,無
新北市三重區忠孝里,-444,272,716,1170,1584,73.86,劉子毓,無
新北市三重區慈化里,-50,370,420,680,964,70.54,張清泉,無
新北市三重區慈惠里,-275,338,613,673,885,76.05,蔡清德,無
新北市三重區慈愛里,176,463,287,1149,1555,73.89,謝粘瑞花,無
新北市三重區慈生里,-84,314,398,692,950,72.84,吳瓊茹,無
新北市三重區慈祐里,281,706,425,1127,1548,72.80,謝豪能,無
新北市三重區慈福里,-198,305,503,609,832,73.20,邱茂泉,無
新北市三重區成功里,664,1261,597,903,1184,76.27,許玉娟,無
新北市三重區承德里,-591,252,843,1146,1543,74.27,吳政權,無
新北市三重區文化里,34,287,253,746,989,75.43,陳福勝,無
新北市三重區正安里,-605,260,865,1230,1665,73.87,高素梅,無
新北市三重區正德里,-294,122,416,717,972,73.77,賴樹林,無
新北市三重區正義里,-523,254,777,1129,1539,73.36,黃烈山,無
新北市三重區民生里,161,556,395,825,1122,73.53,陳海順,民主進步黨
新北市三重區永吉里,37,412,375,954,1250,76.32,劉蕙瑩,無
新北市三重區永安里,-42,575,617,1348,1858,72.55,黃麗伃,無
新北市三重區永德里,227,669,442,991,1354,73.19,陳冠霖,無
新北市三重區永春里,-292,259,551,1201,1605,74.83,陳虹蓁,無
新北市三重區永清里,272,786,514,1118,1527,73.22,吳瑞發,無
新北市三重區永煇里,34,364,330,855,1135,75.33,黃志明,無
新北市三重區永發里,2,875,873,1295,1697,76.31,陳綉娜,無
新北市三重區永盛里,-139,459,598,942,1309,71.96,侯錦足,無
新北市三重區永福里,62,697,635,984,1303,75.52,呂宜興,無
新北市三重區永興里,-474,209,683,977,1336,73.13,李金壖,無
新北市三重區永豐里,128,818,690,1115,1545,72.17,黃冬茂,民主進步黨
新北市三重區永順里,115,774,659,913,1292,70.67,許嘉陣,無
新北市三重區清和里,-255,628,883,1399,1875,74.61,楊乾坤,無
新北市三重區溪美里,696,1356,660,889,1156,76.90,葉仁德,無
新北市三重區瑞德里,-145,310,455,708,989,71.59,陳仕宏,無
新北市三重區田中里,190,815,625,931,1231,75.63,詹貴洪,無
新北市三重區田安里,221,922,701,1204,1613,74.64,陳黃秀美,無
新北市三重區田心里,163,590,427,893,1190,75.04,蔡雪姮,無
新北市三重區碧華里,716,1419,703,911,1286,70.84,林佳鴻,無
新北市三重區福利里,-140,368,508,824,1072,76.87,劉佩華,無
新北市三重區福安里,-210,449,659,983,1324,74.24,施正通,無
新北市三重區福德里,-234,579,813,1289,1722,74.85,吳叁寶,無
新北市三重區福星里,-369,196,565,823,1092,75.37,紀信助,無
新北市三重區福樂里,-267,553,820,1098,1559,70.43,蘇修賢,民主進步黨
新北市三重區福民里,-188,407,595,1056,1461,72.28,林麗枝,民主進步黨
新北市三重區福田里,-19,564,583,1104,1430,77.20,林清圳,無
新北市三重區福祉里,373,924,551,940,1249,75.26,陳天森,無
新北市三重區福隆里,314,719,405,954,1318,72.38,曾嘉斌,無
新北市三重區秀江里,-363,150,513,756,1082,69.87,陳貴美,無
新北市三重區立德里,-40,511,551,988,1292,76.47,陳金城,無
新北市三重區維德里,-122,431,553,993,1277,77.76,姚振芳,無
新北市三重區自強里,-557,247,804,1143,1592,71.80,王鴻賓,無
新北市三重區菜寮里,-192,299,491,761,1049,72.55,梁進益,無
新北市三重區萬壽里,-158,280,438,584,842,69.36,袁翠蘭,無
新北市三重區谷王里,-167,323,490,1226,1594,76.91,莊健昌,無
新北市三重區過田里,645,953,308,1245,4711,26.43,林鳳秋,無
新北市三重區重新里,-236,219,455,1039,1348,77.08,柯又方,無
新北市三重區重明里,-277,548,825,1082,1458,74.21,蔡淑玲,無
新北市三重區重陽里,109,513,404,1158,1566,73.95,陳興農,無
新北市三重區錦安里,20,246,226,590,800,73.75,朱志平,無
新北市三重區錦江里,47,332,285,737,1027,71.76,江茂隆,無
新北市三重區錦田里,27,295,268,784,1047,74.88,陳金來,無
新北市三重區錦通里,-453,180,633,949,1279,74.20,林煒財,無
新北市三重區長元里,-172,374,546,754,1051,71.74,梁聰明,無
新北市三重區長安里,-189,258,447,570,884,64.48,李宗烈,無
新北市三重區長江里,-152,288,440,606,823,73.63,唐明聰,無
新北市三重區長泰里,-145,304,449,778,1082,71.90,陳文禮,無
新北市三重區長生里,-114,127,241,578,803,71.98,王阿育,無
新北市三重區長福里,-440,218,658,1020,1392,73.28,林壽,無
新北市三重區開元里,-451,271,722,1135,1512,75.07,潘素珍,無
新北市三重區雙園里,-269,137,406,606,826,73.37,藍裕舜,無
新北市三重區頂崁里,-26,416,442,848,1145,74.06,郭文屏,無
新北市三重區順德里,-134,305,439,752,1044,72.03,李鴻志,無
新北市三重區龍濱里,-270,520,790,1009,1333,75.69,曾添發,無
新北市三重區龍門里,-247,281,528,1193,1678,71.10,吳献彰,無
新北市中和區中原里,1067,1584,517,1229,1603,76.67,鄧熙彥,無
新北市中和區中安里,-140,600,740,1025,1341,76.44,李謙國,中國國民黨
新北市中和區中山里,31,360,329,884,1178,75.04,江雪嬌,無
新北市中和區中正里,51,540,489,1243,1702,73.03,李銀花,無
新北市中和區中興里,383,1026,643,1066,1442,73.93,游志鴻,中國國民黨
新北市中和區仁和里,-95,570,665,806,1127,71.52,林達,無
新北市中和區佳和里,254,700,446,1086,1484,73.18,陳得福,中國國民黨
新北市中和區信和里,-91,570,661,813,1091,74.52,許泰銘,無
新北市中和區內南里,15,664,649,981,1355,72.40,曾金禧,中國國民黨
新北市中和區冠穗里,28,489,461,1192,1538,77.50,鄭經美,中國國民黨
新北市中和區力行里,298,924,626,1437,1894,75.87,周聰明,中國國民黨
新北市中和區南山里,-46,737,783,1216,1610,75.53,紀忠和,中國國民黨
新北市中和區吉興里,-168,433,601,972,1318,73.75,陳成功,無
新北市中和區和興里,45,574,529,776,995,77.99,蔡璧如,無
新北市中和區員富里,-313,565,878,1031,1408,73.22,蔡宗霖,無
新北市中和區員山里,534,955,421,952,1273,74.78,藍國鐘,無
新北市中和區嘉慶里,78,623,545,787,1131,69.58,吳永華,無
新北市中和區嘉新里,-222,578,800,1204,1689,71.28,林后福,無
新北市中和區嘉穗里,-26,387,413,1124,1441,78.00,吳有參,無
新北市中和區國光里,-340,562,902,1223,1622,75.40,蘇俊琦,無
新北市中和區國華里,17,456,439,922,1196,77.09,童宥翔,無
新北市中和區壽南里,8,326,318,817,1101,74.21,呂武雄,中國國民黨
新北市中和區壽德里,124,594,470,1045,1348,77.52,張宗正,中國國民黨
新北市中和區外南里,257,668,411,1020,1345,75.84,連顯達,中國國民黨
新北市中和區安和里,-59,374,433,963,1295,74.36,呂理宏,無
新北市中和區安平里,182,825,643,1374,1768,77.71,林芳飾,中國國民黨
新北市中和區安樂里,14,506,492,976,1263,77.28,呂福來,中國國民黨
新北市中和區安穗里,232,663,431,967,1280,75.55,周靜萱,無
新北市中和區安順里,85,530,445,851,1100,77.36,王雪秋,中國國民黨
新北市中和區宜安里,-446,295,741,1358,1791,75.82,陳素貞,中國國民黨
新北市中和區崇南里,220,625,405,1107,1473,75.15,鄭茂盛,中國國民黨
新北市中和區平河里,712,1417,705,1189,1606,74.03,黃湘雲,無
新北市中和區廟美里,177,594,417,890,1211,73.49,鄭鈞瑋,中國國民黨
新北市中和區建和里,-253,503,756,1204,1578,76.30,江曉佩,中國國民黨
新北市中和區復興里,-9,650,659,1105,1522,72.60,尤敏玉,無
新北市中和區德穗里,-33,597,630,985,1343,73.34,詹文定,中國國民黨
新北市中和區德行里,271,1045,774,1060,1453,72.95,陳靜宜,中國國民黨
新北市中和區忠孝里,199,602,403,996,1357,73.40,呂秋東,中國國民黨
新北市中和區文元里,-23,656,679,1015,1419,71.53,吳欣怡,無
新北市中和區新南里,319,1135,816,1033,1435,71.99,申文博,中國國民黨
新北市中和區明德里,81,518,437,750,1009,74.33,羅健容,無
新北市中和區明穗里,52,629,577,919,1203,76.39,何韋翰,無
新北市中和區景南里,-446,229,675,892,1272,70.13,胡宇辰,中國國民黨
新北市中和區景安里,228,706,478,734,932,78.76,游任是,中國國民黨
新北市中和區景平里,562,848,286,893,1153,77.45,游一龍,中國國民黨
新北市中和區景文里,-134,619,753,1366,1743,78.37,林東銘,中國國民黨
新北市中和區景新里,-270,442,712,1145,1535,74.59,游成家,中國國民黨
新北市中和區景本里,-215,263,478,608,809,75.15,張林秀麗,無
新北市中和區景福里,119,842,723,1410,1947,72.42,王坤茂,中國國民黨
新北市中和區東南里,56,472,416,757,1074,70.48,李武雄,中國國民黨
新北市中和區枋寮里,-228,515,743,1207,1626,74.23,羅仕滄,中國國民黨
新北市中和區橫路里,-126,51,177,236,300,78.67,呂星輝,中國國民黨
新北市中和區正南里,27,422,395,1114,1602,69.54,游滿堂,中國國民黨
新北市中和區正行里,-231,413,644,858,1147,74.80,陳盈君,無
新北市中和區民享里,-183,350,533,793,1014,78.21,簡美蓮,無
新北市中和區民安里,-61,779,840,1081,1462,73.94,張金鳳,無
新北市中和區民有里,-69,402,471,877,1150,76.26,謝清炎,無
新北市中和區民生里,184,584,400,1328,1738,76.41,朱朝鶯,無
新北市中和區泰安里,3,458,455,800,1098,72.86,葉玉伴,中國國民黨
新北市中和區清穗里,-31,448,479,1102,1443,76.37,沈彥國,無
新北市中和區漳和里,-305,478,783,1222,1657,73.75,劉建盛,無
新北市中和區灰磘里,-218,118,336,493,672,73.36,林鑫宏,無
新北市中和區瑞穗里,-271,280,551,827,1086,76.15,陳美華,中國國民黨
新北市中和區瓦磘里,326,768,442,1134,1582,71.68,許宇揚,無
新北市中和區碧河里,-14,835,849,1308,1672,78.23,賴清華,無
新北市中和區福南里,293,537,244,952,1289,73.86,邱淑芬,無
新北市中和區福和里,-124,436,560,659,928,71.01,簡健翔,無
新北市中和區福善里,13,612,599,840,1140,73.68,陳愷松,中國國民黨
新北市中和區福真里,-271,572,843,1407,1901,74.01,蔡昭發,無
新北市中和區福祥里,168,765,597,1023,1299,78.75,張昌期,無
新北市中和區福美里,207,622,415,888,1103,80.51,梁迪文,無
新北市中和區秀仁里,-182,464,646,1042,1413,73.74,陳慶章,中國國民黨
新北市中和區秀士里,18,358,340,743,1050,70.76,洪易松,中國國民黨
新北市中和區秀山里,-20,608,628,958,1279,74.90,林秋宇,中國國民黨
新北市中和區秀峰里,34,741,707,812,1076,75.46,周存炎,中國國民黨
新北市中和區秀成里,-299,444,743,1049,1380,76.01,吳金松,中國國民黨
新北市中和區秀明里,122,668,546,1066,1432,74.44,施義男,中國國民黨
新北市中和區秀景里,255,864,609,1245,1680,74.11,李淙河,中國國民黨
新北市中和區秀水里,79,479,400,864,1155,74.81,陳炳男,無
新北市中和區秀福里,-85,661,746,1086,1468,73.98,林江西,無
新北市中和區秀義里,34,373,339,965,1282,75.27,張文亮,無
新北市中和區積穗里,694,1329,635,1106,1489,74.28,陳致廷,無
新北市中和區自強里,294,701,407,1102,1497,73.61,張興順,無
新北市中和區興南里,-41,399,440,1007,1358,74.15,呂明志,中國國民黨
新北市中和區華南里,92,668,576,1155,1565,73.80,林平發,中國國民黨
新北市中和區華新里,585,1099,514,1022,1444,70.78,楊錦煌,無
新北市中和區連和里,-86,378,464,713,952,74.89,朱榮凱,中國國民黨
新北市中和區連城里,435,967,532,1303,1689,77.15,林仁凱,中國國民黨
新北市中和區錦中里,-66,595,661,859,1159,74.12,范榮豐,無
新北市中和區錦和里,28,779,751,1165,1472,79.14,林進明,無
新北市中和區錦昌里,-40,361,401,717,968,74.07,邱尾玟,中國國民黨
新北市中和區錦盛里,32,570,538,1213,1668,72.72,林建全,無
新北市中和區頂南里,-305,393,698,865,1172,73.81,謝森儒,中國國民黨
新北市五股區五福里,17,508,491,1063,1458,72.91,林郁靜,無
新北市五股區五股里,26,556,530,770,1536,50.13,陳蔡燕女,無
新北市五股區五龍里,-488,138,626,858,1177,72.90,陳燕山,無
新北市五股區六福里,26,587,561,1209,1737,69.60,謝從慧,無
新北市五股區德泰里,218,669,451,860,1239,69.41,林永賢,無
新北市五股區德音里,274,902,628,1284,1776,72.30,洪世欣,無
新北市五股區成功里,932,1599,667,1141,1544,73.90,簡銘信,無
新北市五股區成州里,432,915,483,1013,1487,68.12,陳林益,無
新北市五股區成德里,54,480,426,1040,1484,70.08,陳次芬,無
新北市五股區成泰里,1684,2291,607,1005,1368,73.46,潘明宏,無
新北市五股區更寮里,-134,161,295,766,1042,73.51,陳仁益,無
新北市五股區民義里,-248,539,787,999,1413,70.70,陳添福,無
新北市五股區水碓里,691,1210,519,962,1406,68.42,邱江永,無
新北市五股區福德里,64,506,442,1037,1442,71.91,楊少芃,無
新北市五股區興珍里,261,658,397,981,1348,72.77,黃朝枝,無
新北市五股區觀音里,-237,152,389,838,1205,69.54,陳金全,無
新北市五股區貿商里,-64,406,470,979,1270,77.09,蕭明霞,中國國民黨
新北市五股區陸一里,81,329,248,838,1107,75.70,王進和,無
新北市五股區集福里,370,550,180,1152,1616,71.29,葉玉芳,無
新北市五股區集賢里,173,683,510,1016,1340,75.82,陳文賓,無
新北市八里區下罟里,-532,241,773,1058,1443,73.32,汪金傳,無
新北市八里區埤頭里,291,702,411,946,1357,69.71,曾志國,無
新北市八里區大崁里,170,500,330,712,1010,70.50,林秀眞,無
新北市八里區米倉里,279,573,294,805,1172,68.69,張恆,無
新北市八里區舊城里,479,1009,530,954,1372,69.53,陳天發,無
新北市八里區荖阡里,-492,250,742,1093,1600,68.31,楊萬福,無
新北市八里區訊塘里,340,815,475,858,1134,75.66,張金貴,無
新北市八里區長坑里,-546,210,756,1031,1459,70.66,洪煜豪,無
新北市八里區頂罟里,-8,328,336,765,1096,69.80,洪志成,無
新北市八里區龍源里,418,992,574,1018,1474,69.06,林俊德,無
新北市土城區中正里,36,519,483,1113,1474,75.51,呂聰成,無
新北市土城區員仁里,318,817,499,946,1307,72.38,洪永富,無
新北市土城區員信里,131,644,513,906,1247,72.65,杜萬來,無
新北市土城區員林里,1029,1581,552,984,1384,71.10,蔡黃地,無
新北市土城區員福里,549,783,234,873,1228,71.09,黃崇煒,無
新北市土城區土城里,-108,264,372,699,948,73.73,徐信榮,無
新北市土城區埤塘里,47,529,482,768,2712,28.32,邱顯俊,無
新北市土城區埤林里,626,1302,676,1139,1484,76.75,蔡志紅,無
新北市土城區大安里,274,715,441,885,1212,73.02,張俊隆,無
新北市土城區學士里,37,727,690,1016,1387,73.25,黃榮葵,中國國民黨
新北市土城區學府里,-120,515,635,1145,1523,75.18,宮敬家,無
新北市土城區學成里,-97,522,619,1010,1313,76.92,戴有利,無
新北市土城區安和里,168,792,624,1088,1421,76.57,古秋源,無
新北市土城區峯廷里,575,983,408,891,1265,70.43,林献章,無
新北市土城區平和里,612,1050,438,1012,1424,71.07,戴文龍,無
新北市土城區廣福里,120,828,708,1177,1617,72.79,丁科秀,無
新北市土城區廣興里,-76,570,646,1175,1562,75.22,張淑玲,中國國民黨
新北市土城區延吉里,81,556,475,800,1154,69.32,楊季堂,無
新北市土城區延和里,317,979,662,1125,1526,73.72,黃富源,無
新北市土城區延壽里,32,550,518,897,1217,73.71,滕月蘭,無
新北市土城區延祿里,104,563,459,912,1319,69.14,周婕,無
新北市土城區廷寮里,35,710,675,940,1247,75.38,李月嬌,無
新北市土城區復興里,240,645,405,808,1157,69.84,潘祝惠,無
新北市土城區日和里,894,1280,386,1254,1582,79.27,李福源,無
新北市土城區日新里,-25,618,643,953,1304,73.08,吳信坪,無
新北市土城區明德里,533,1074,541,1131,1485,76.16,呂理民,無
新北市土城區柑林里,250,776,526,807,1111,72.64,張育誠,無
新北市土城區樂利里,266,701,435,1139,1508,75.53,黃銀片,無
新北市土城區永富里,188,880,692,1153,1640,70.30,黃思儀,無
新北市土城區永寧里,749,1221,472,1045,1477,70.75,周清芳,無
新北市土城區永豐里,28,664,636,881,1220,72.21,黃榮沐,無
新北市土城區沛陂里,293,733,440,1022,1396,73.21,王金芬,無
新北市土城區清化里,-431,210,641,1024,1440,71.11,袁慧如,無
新北市土城區清和里,492,858,366,872,1267,68.82,郭真好,無
新北市土城區清水里,579,1148,569,839,1235,67.94,江純文,無
新北市土城區清溪里,303,961,658,1009,1431,70.51,彭兆鵬,無
新北市土城區瑞興里,-89,411,500,919,1270,72.36,蔡萬合,無
新北市土城區祖田里,-438,237,675,1048,1452,72.18,呂惠美,無
新北市土城區裕生里,360,741,381,787,1066,73.83,楊忠富,無
新北市土城區貨饒里,449,740,291,1021,1429,71.45,周根本,無
新北市土城區金城里,414,953,539,886,1261,70.26,黃郁惠,無
新北市土城區長風里,-220,263,483,666,845,78.82,石忠利,中國國民黨
新北市土城區青山里,81,425,344,1006,1339,75.13,姚韋華,無
新北市土城區青雲里,20,634,614,1251,1667,75.04,廖特青,無
新北市土城區頂埔里,76,699,623,986,1373,71.81,林忠謀,無
新北市土城區頂新里,-143,491,634,978,1311,74.60,許元皇,無
新北市土城區頂福里,-25,749,774,1022,1468,69.62,顏義信,無
新北市坪林區上德里,-191,84,275,206,334,61.68,陳金山,無
新北市坪林區坪林里,-290,144,434,893,1247,71.61,陳錦發,無
新北市坪林區大林里,-376,107,483,763,1085,70.32,李秋勝,無
新北市坪林區水德里,-144,64,208,481,642,74.92,鐘國賓,無
新北市坪林區漁光里,-137,44,181,248,384,64.58,白珮嫺,無
新北市坪林區石𥕢里,-100,38,138,264,406,65.02,鐘清良,無
新北市坪林區粗窟里,-38,85,123,396,573,69.11,李志忠,無
新北市平溪區十分里,-222,52,274,481,768,62.63,王瑞麟,無
新北市平溪區南山里,-153,28,181,206,312,66.03,林再來,無
新北市平溪區嶺腳里,-261,47,308,321,557,57.63,陳銘哲,無
新北市平溪區平湖里,-77,21,98,114,152,75.00,林燈源,無
新北市平溪區平溪里,-105,20,125,139,219,63.47,高文城,無
新北市平溪區新寮里,-89,8,97,101,143,70.63,胡兩泉,無
新北市平溪區望古里,-76,17,93,97,149,65.10,林寶玫,無
新北市平溪區東勢里,-194,19,213,279,403,69.23,李明宏,無
新北市平溪區白石里,-96,21,117,161,217,74.19,賴明焜,無
新北市平溪區石底里,-181,38,219,273,375,72.80,楊鄭財,無
新北市平溪區菁桐里,-77,19,96,149,227,65.64,胡秀金,無
新北市平溪區薯榔里,-170,29,199,223,341,65.40,潘隆裕,無
新北市新店區下城里,-263,359,622,956,1412,67.71,廖瓊瑤,無
新北市新店區中央里,161,743,582,1075,1423,75.54,楊友琪,無
新北市新店區中山里,313,1093,780,1848,2374,77.84,潘威志,無
新北市新店區中正里,448,752,304,1028,1382,74.38,辜鳳琴,中國國民黨
新北市新店區中興里,514,759,245,914,1199,76.23,林騰彬,無
新北市新店區中華里,-26,568,594,943,1269,74.31,邱湘羚,無
新北市新店區五峯里,502,1007,505,883,1205,73.28,陳淑美,中國國民黨
新北市新店區仁愛里,-79,233,312,683,909,75.14,蔡伯健,中國國民黨
新北市新店區信義里,184,849,665,1114,1470,75.78,林木己,中國國民黨
新北市新店區公崙里,1419,2045,626,948,1289,73.55,游炎嵐,中國國民黨
新北市新店區吉祥里,305,624,319,875,1210,72.31,林永輝,中國國民黨
新北市新店區和平里,-108,242,350,437,622,70.26,閻培樞,中國國民黨
新北市新店區員潭里,422,693,271,994,1401,70.95,施美女,無
新北市新店區國校里,-36,319,355,761,1056,72.06,郭儒鈞,中國國民黨
新北市新店區國豐里,-287,376,663,1022,1367,74.76,顏榮宏,中國國民黨
新北市新店區塗潭里,-360,87,447,593,889,66.70,邱秀雄,無
新北市新店區大同里,-66,510,576,768,954,80.50,俞賢明,無
新北市新店區大豐里,-21,464,485,751,999,75.18,張厚仁,無
新北市新店區大鵬里,-329,298,627,991,1252,79.15,喬天鼎,中國國民黨
新北市新店區太平里,168,434,266,1058,1415,74.77,李謝素珍,中國國民黨
新北市新店區安和里,563,1148,585,1187,1569,75.65,劉淑美,中國國民黨
新北市新店區安昌里,231,817,586,862,1191,72.38,范姜玉嬌,中國國民黨
新北市新店區寶安里,172,662,490,906,1216,74.51,宋美雪,中國國民黨
新北市新店區寶福里,402,966,564,1053,1350,78.00,林時文,無
新北市新店區寶興里,309,697,388,1278,1726,74.04,周宥竣,中國國民黨
新北市新店區小城里,148,509,361,837,1127,74.27,郭仁澤,中國國民黨
新北市新店區屈尺里,-41,259,300,798,1099,72.61,唐萬居,無
新北市新店區廣明里,-234,100,334,558,776,71.91,張添財,無
新北市新店區廣興里,-344,111,455,840,1236,67.96,吳進興,無
新北市新店區建國里,-341,373,714,999,1397,71.51,蘇高雪嬌,無
新北市新店區張北里,769,1240,471,871,1233,70.64,鄭富濃,中國國民黨
新北市新店區張南里,-301,315,616,650,895,72.63,林國榮,中國國民黨
新北市新店區復興里,-266,390,656,954,1403,68.00,劉洪珠,中國國民黨
新北市新店區德安里,155,763,608,891,1265,70.43,丁萬貴,無
新北市新店區忠孝里,-100,318,418,996,1375,72.44,游皓麟,中國國民黨
新北市新店區忠誠里,22,290,268,859,1109,77.46,蔡雯芳,無
新北市新店區文中里,-586,251,837,1164,1582,73.58,劉閔禮,中國國民黨
新北市新店區文明里,1,317,316,964,1285,75.02,彭永珍,無
新北市新店區新和里,104,586,482,881,1244,70.82,仇雅彤,中國國民黨
