村里,2024-2022,2024民眾黨,2022村里長得票,2024投票數,2024選舉人數,2024投票率,里長姓名,里長政黨
臺北市中正區忠勤里,-634,796,1430,3730,5246,0.7,方荷生,中國國民黨
臺北市中正區愛國里,-598,449,1047,1914,2508,0.8,周德潤,無
臺北市中正區文北里,-1075,681,1756,3291,4494,0.7,陳余秀卿,中國國民黨
臺北市中正區文盛里,-467,314,781,1623,2183,0.7,温紹宏,中國國民黨
臺北市中正區文祥里,-1569,1065,2634,4613,6098,0.8,李淑珍,中國國民黨
臺北市中正區新營里,-1119,1220,2339,4904,6493,0.8,莊柏辰,無
臺北市中正區東門里,-477,482,959,2230,2958,0.8,牟桂富,無
臺北市中正區板溪里,-561,481,1042,2204,2881,0.8,黃國輝,中國國民黨
臺北市中正區林興里,-1325,668,1993,2939,3955,0.7,吳寶燕,中國國民黨
臺北市中正區梅花里,-206,371,577,1925,2614,0.7,吳崑山,中國國民黨
臺北市中正區水源里,-1036,357,1393,1777,2462,0.7,林全義,中國國民黨
臺北市中正區永功里,-1864,825,2689,3758,5040,0.7,陳宏明,中國國民黨
臺北市中正區永昌里,-955,583,1538,2893,3901,0.7,陳玟如,中國國民黨
臺北市中正區河堤里,-954,559,1513,2762,3714,0.7,鄒士根,中國國民黨
臺北市中正區網溪里,-905,734,1639,3545,4734,0.7,夏萬浪,無
臺北市中正區螢圃里,-1499,775,2274,3526,4665,0.8,陳木松,中國國民黨
臺北市中正區螢雪里,-694,610,1304,2622,3471,0.8,陳文質,中國國民黨
臺北市中正區頂東里,-1867,810,2677,3812,5002,0.8,王曜樹,中國國民黨
臺北市中正區黎明里,-392,412,804,1790,2575,0.7,鄭燕宗,中國國民黨
臺北市中正區龍光里,-485,399,884,1855,2471,0.8,陳萬龍,中國國民黨
臺北市中正區龍福里,-602,712,1314,2957,3989,0.7,鄭珍珍,無
臺北市中正區龍興里,-433,491,924,2018,2697,0.7,陳月容,無
臺北市信義區三張里,-1370,1089,2459,5361,7155,0.7,李伯壽,中國國民黨
臺北市信義區三犁里,-1572,624,2196,3168,4357,0.7,翁信利,無
臺北市信義區中坡里,-1323,567,1890,2760,3599,0.8,曾傳達,中國國民黨
臺北市信義區中興里,-624,423,1047,1997,2829,0.7,趙惠美,中國國民黨
臺北市信義區中行里,-1406,1007,2413,4772,6408,0.7,林美君,無
臺北市信義區五全里,-1365,664,2029,3079,4022,0.8,吳秀好,民主進步黨
臺北市信義區五常里,-353,490,843,2315,3050,0.8,游育靖,無
臺北市信義區六合里,-1582,809,2391,4086,5653,0.7,陳盈如,無
臺北市信義區六藝里,-1114,476,1590,2263,2995,0.8,丁禾溱,中國國民黨
臺北市信義區嘉興里,-779,396,1175,1931,2615,0.7,鄭智耀,無
臺北市信義區四維里,-1682,646,2328,3195,4261,0.7,劉耀平,中國國民黨
臺北市信義區四育里,-868,674,1542,3487,4526,0.8,連圀堂,中國國民黨
臺北市信義區國業里,-1805,956,2761,4392,5894,0.7,林銘賢,無
臺北市信義區大仁里,-841,936,1777,3834,6097,0.6,蔡桂清,無
臺北市信義區大道里,-1365,771,2136,3736,4991,0.7,毛水月,無
臺北市信義區安康里,-1234,1266,2500,6163,8323,0.7,萬宇恆,中國國民黨
臺北市信義區富台里,-719,583,1302,2848,3851,0.7,羅至佑,無
臺北市信義區廣居里,-2373,965,3338,4557,6010,0.8,楊玉堂,中國國民黨
臺北市信義區惠安里,-1094,858,1952,3921,5279,0.7,周葉長,中國國民黨
臺北市信義區敦厚里,-1666,662,2328,3054,4148,0.7,方聰杰,中國國民黨
臺北市信義區新仁里,-759,364,1123,1938,2638,0.7,吳建德,無
臺北市信義區景勤里,-1157,451,1608,2353,3217,0.7,王雷凱,中國國民黨
臺北市信義區景新里,-824,594,1418,3123,4188,0.7,孫積德,無
臺北市信義區景聯里,-1343,584,1927,2796,3738,0.7,洪福周,中國國民黨
臺北市信義區松光里,-892,570,1462,3000,4073,0.7,蔡福來,無
臺北市信義區松友里,-1432,843,2275,3998,5335,0.7,張海秋,無
臺北市信義區松隆里,-689,268,957,1297,1810,0.7,黃俊龍,中國國民黨
臺北市信義區正和里,-701,549,1250,2681,3613,0.7,董玲娥,無
臺北市信義區永吉里,-1257,493,1750,2285,3165,0.7,陳永昌,中國國民黨
臺北市信義區永春里,-1219,630,1849,3019,4069,0.7,許蕙蘭,中國國民黨
臺北市信義區泰和里,-584,975,1559,4556,6384,0.7,林正義,中國國民黨
臺北市信義區興隆里,-423,284,707,1447,2144,0.7,吉娃斯‧吉果,中國國民黨
臺北市信義區興雅里,-864,662,1526,3329,4584,0.7,林素琴,中國國民黨
臺北市信義區西村里,-946,567,1513,2821,3661,0.8,馬念慈,中國國民黨
臺北市信義區長春里,-904,581,1485,2589,3493,0.7,許錦忠,無
臺北市信義區雅祥里,-578,687,1265,3110,4179,0.7,宋美玲,無
臺北市信義區雙和里,-1439,986,2425,4494,5868,0.8,宋祥輝,中國國民黨
臺北市信義區黎安里,-528,188,716,1115,1584,0.7,劉梅菊,中國國民黨
臺北市信義區黎平里,-2321,877,3198,4353,5744,0.8,楊介舟,中國國民黨
臺北市信義區黎忠里,-592,632,1224,2991,4005,0.7,黃建智,中國國民黨
臺北市信義區黎順里,-202,484,686,2435,3349,0.7,卓秀娟,中國國民黨
臺北市內湖區五分里,-804,1600,2404,6260,8365,0.7,王海枝,無
臺北市內湖區內湖里,-2123,892,3015,4086,5515,0.7,許昌華,無
臺北市內湖區內溝里,-809,701,1510,2952,3871,0.8,王曉芳,無
臺北市內湖區南湖里,-1055,820,1875,3449,4525,0.8,洪宜河,中國國民黨
臺北市內湖區大湖里,-1003,800,1803,3385,4462,0.8,郭坤祥,中國國民黨
臺北市內湖區安泰里,-677,847,1524,3342,4459,0.7,何素蓮,無
臺北市內湖區安湖里,-1378,1196,2574,4695,6142,0.8,尤樹旺,無
臺北市內湖區寶湖里,-3153,1374,4527,6031,7980,0.8,邱顯松,無
臺北市內湖區康寧里,-1279,1317,2596,5298,7067,0.7,鄭秀鳳,中國國民黨
臺北市內湖區明湖里,-761,881,1642,3297,4282,0.8,何應賢,中國國民黨
臺北市內湖區東湖里,-1102,1297,2399,5077,6625,0.8,邱朝祿,無
臺北市內湖區樂康里,-2378,1233,3611,4769,6376,0.7,張碧玉,無
臺北市內湖區清白里,-1330,1270,2600,5472,7174,0.8,陳東源,中國國民黨
臺北市內湖區港墘里,-706,914,1620,3811,4908,0.8,魏景城,中國國民黨
臺北市內湖區港富里,-1325,1381,2706,5917,7762,0.8,李安邦,無
臺北市內湖區港華里,-1205,1385,2590,5650,7331,0.8,劉達逢,中國國民黨
臺北市內湖區港都里,-1052,821,1873,3388,4381,0.8,江水龍,無
臺北市內湖區湖元里,-1163,1020,2183,4046,5425,0.7,林明源,無
臺北市內湖區湖濱里,-2625,1176,3801,5377,6943,0.8,陳尤雪,中國國民黨
臺北市內湖區湖興里,-1721,1105,2826,4640,7361,0.6,蔡穎峰,無
臺北市內湖區瑞光里,-1325,657,1982,2874,3711,0.8,黃崇賢,中國國民黨
臺北市內湖區瑞陽里,-1321,1056,2377,5032,6434,0.8,江光輝,無
臺北市內湖區石潭里,-1250,558,1808,2557,3467,0.7,廖煒國,無
臺北市內湖區碧山里,-94,991,1085,4473,5905,0.8,曹連燊,無
臺北市內湖區秀湖里,-2139,829,2968,3933,5199,0.8,謝明毅,中國國民黨
臺北市內湖區紫星里,-2579,1129,3708,5107,6617,0.8,謝佳惠,無
臺北市內湖區紫陽里,-2748,1233,3981,5389,7026,0.8,謝源德,中國國民黨
臺北市內湖區紫雲里,-1823,850,2673,3545,4703,0.8,夏亦芳,中國國民黨
臺北市內湖區葫洲里,-1902,1130,3032,4431,5839,0.8,曾宏昌,中國國民黨
臺北市內湖區蘆洲里,-391,192,583,720,1040,0.7,陳明霖,無
臺北市內湖區行善里,-957,1109,2066,4587,6011,0.8,沈茂松,中國國民黨
臺北市內湖區西安里,-1996,952,2948,4271,5469,0.8,李國榮,中國國民黨
臺北市內湖區西康里,-2724,1414,4138,6100,8055,0.8,王興國,中國國民黨
臺北市內湖區西湖里,-1042,1081,2123,4552,5872,0.8,黃俊隆,無
臺北市內湖區週美里,-2877,1326,4203,5736,7570,0.8,丘麗玲,無
臺北市內湖區金湖里,-3247,1375,4622,6044,7955,0.8,邱金波,中國國民黨
臺北市內湖區金瑞里,-2209,941,3150,4293,5596,0.8,羅世甫,無
臺北市內湖區金龍里,-471,751,1222,3426,4515,0.8,吳欣芸,無
臺北市內湖區麗山里,-1635,868,2503,3697,4856,0.8,許明全,無
臺北市北投區一德里,-1464,1084,2548,4625,6195,0.7,黃玉樹,無
臺北市北投區中和里,-1321,656,1977,3090,4061,0.8,黃景煌,中國國民黨
臺北市北投區中央里,-2432,1067,3499,4977,6804,0.7,陳國樑,無
臺北市北投區中庸里,-210,570,780,2469,3373,0.7,藍靜莉,無
臺北市北投區中心里,-1170,905,2075,3960,5715,0.7,陳力彰,無
臺北市北投區八仙里,-1785,712,2497,3321,4560,0.7,黃永清,無
臺北市北投區吉利里,-914,958,1872,4272,5561,0.8,劉序剛,中國國民黨
臺北市北投區吉慶里,-1442,753,2195,3218,4172,0.8,黃勝宗,無
臺北市北投區大同里,-514,728,1242,3410,4527,0.8,陳文鈴,無
臺北市北投區大屯里,-323,137,460,731,1047,0.7,張天恩,無
臺北市北投區奇岩里,-1147,1600,2747,7187,9509,0.8,賴進利,無
臺北市北投區尊賢里,-591,675,1266,2959,3867,0.8,張勻通,無
臺北市北投區建民里,-486,591,1077,2836,3678,0.8,簡妤年,無
臺北市北投區振華里,-2327,928,3255,4615,6198,0.7,郭崇儀,中國國民黨
臺北市北投區文化里,-643,533,1176,2505,3288,0.8,周世英,中國國民黨
臺北市北投區文林里,-857,565,1422,2770,3612,0.8,李珮緁,無
臺北市北投區智仁里,-457,879,1336,3706,4969,0.7,許世傳,無
臺北市北投區東華里,-1615,568,2183,2798,3619,0.8,袁大祥,中國國民黨
臺北市北投區林泉里,-532,399,931,1761,2614,0.7,陳惠華,無
臺北市北投區桃源里,-1261,888,2149,3761,5043,0.7,陳仲宏,無
臺北市北投區榮光里,-1072,1012,2084,4258,5809,0.7,蘇寶鈴,無
臺北市北投區榮華里,-1073,886,1959,4634,6093,0.8,何漢清,中國國民黨
臺北市北投區永和里,-3155,1107,4262,5741,7832,0.7,曾富榆,無
臺北市北投區永明里,-1329,713,2042,3024,3901,0.8,何麗玲,中國國民黨
臺北市北投區永欣里,-1643,1007,2650,5019,6749,0.7,潘萬生,中國國民黨
臺北市北投區泉源里,-813,296,1109,1429,2037,0.7,陳志成,中國國民黨
臺北市北投區洲美里,-358,367,725,1558,1987,0.8,陳照梅,無
臺北市北投區清江里,-2020,1091,3111,5407,8338,0.6,李炳亷,中國國民黨
臺北市北投區湖山里,-638,165,803,955,1349,0.7,李秋霞,中國國民黨
臺北市北投區湖田里,-338,100,438,537,779,0.7,曹昌正,無
臺北市北投區溫泉里,-697,801,1498,4047,5502,0.7,許智全,無
臺北市北投區石牌里,-1719,673,2392,3251,4240,0.8,洪美惠,無
臺北市北投區福興里,-1360,1041,2401,4389,5716,0.8,蔡柳池,無
臺北市北投區秀山里,-617,372,989,1964,2720,0.7,陳壽彭,中國國民黨
臺北市北投區稻香里,-1093,686,1779,3424,4729,0.7,陳健郎,無
臺北市北投區立賢里,-1034,812,1846,3341,4434,0.8,邱福銀,無
臺北市北投區立農里,-2524,1464,3988,5878,7522,0.8,潘建榮,無
臺北市北投區裕民里,-1040,1032,2072,4850,6496,0.7,莊振寧,無
臺北市北投區豐年里,-1026,596,1622,2563,3502,0.7,周江雪珠,無
臺北市北投區長安里,-657,821,1478,3678,5127,0.7,陳章生,無
臺北市北投區開明里,-1008,878,1886,4166,5619,0.7,左麗芳,中國國民黨
臺北市北投區關渡里,-714,1514,2228,6672,9154,0.7,張淑綢,無
臺北市南港區三重里,-1525,1195,2720,4673,6312,0.7,江輝吉,中國國民黨
臺北市南港區中南里,-1060,510,1570,2132,2903,0.7,詹坤隆,無
臺北市南港區中研里,-2120,1390,3510,5724,7512,0.8,謝志勇,無
臺北市南港區九如里,-1585,880,2465,3897,5228,0.7,蘇國賢,中國國民黨
臺北市南港區仁福里,-575,868,1443,3633,4693,0.8,吳肇輝,中國國民黨
臺北市南港區南港里,-1509,939,2448,3626,5368,0.7,李志錦,中國國民黨
臺北市南港區合成里,-2017,863,2880,4101,5474,0.7,巫永仁,無
臺北市南港區成福里,-548,1028,1576,4742,6173,0.8,王秋娥,中國國民黨
臺北市南港區新光里,-1152,508,1660,2347,3143,0.7,龔睿堉,中國國民黨
臺北市南港區新富里,-1017,537,1554,2380,3157,0.8,許睦燦,無
臺北市南港區東新里,-1163,1094,2257,4258,5703,0.7,蕭漢榮,中國國民黨
臺北市南港區東明里,-1596,961,2557,3543,4701,0.8,曾漢祺,中國國民黨
臺北市南港區玉成里,-1156,670,1826,2971,3904,0.8,黃聰智,無
臺北市南港區百福里,-1535,832,2367,3366,4397,0.8,李雯馨,無
臺北市南港區聯成里,-837,671,1508,3029,3968,0.8,李品君,無
臺北市南港區舊莊里,-2463,1334,3797,5365,7466,0.7,張瑞芳,無
臺北市南港區萬福里,-1405,600,2005,2847,3576,0.8,林建華,中國國民黨
臺北市南港區西新里,-565,681,1246,2879,3757,0.8,胡家瑒,無
臺北市南港區重陽里,-572,998,1570,3828,4990,0.8,馬敬忠,中國國民黨
臺北市南港區鴻福里,-1531,624,2155,2865,3749,0.8,劉明康,中國國民黨
臺北市士林區三玉里,-1625,738,2363,3649,4830,0.8,羅志傑,中國國民黨
臺北市士林區仁勇里,-1017,509,1526,2374,3173,0.7,洪銘鎮,無
臺北市士林區公館里,-416,162,578,820,1148,0.7,葉進財,無
臺北市士林區前港里,-1120,602,1722,2706,3621,0.7,陳瑞華,無
臺北市士林區名山里,-2261,918,3179,4506,5868,0.8,薛群秀,中國國民黨
臺北市士林區天和里,-1011,896,1907,4536,6099,0.7,蔡明松,無
臺北市士林區天壽里,-1559,586,2145,3083,4123,0.7,陳伯同,無
臺北市士林區天山里,-2104,775,2879,4140,5667,0.7,陳永鴻,無
臺北市士林區天母里,-2181,760,2941,4021,5450,0.7,李陳菜蓮,無
臺北市士林區天玉里,-2602,1026,3628,5282,7167,0.7,潘錦雄,無
臺北市士林區天祿里,-851,625,1476,3131,4247,0.7,李錦琿,無
臺北市士林區天福里,-1320,807,2127,3819,5202,0.7,江啓南,無
臺北市士林區富光里,-1054,848,1902,3674,4959,0.7,高毓紋,民主進步黨
臺北市士林區富洲里,-2151,815,2966,3912,5326,0.7,陳惠民,無
臺北市士林區岩山里,-1263,369,1632,2044,2805,0.7,林美雯,人民民主黨
臺北市士林區平等里,-357,153,510,967,1283,0.8,徐明忠,無
臺北市士林區後港里,-1749,1030,2779,4821,6522,0.7,紀建漢,無
臺北市士林區德華里,-1210,723,1933,3482,4586,0.8,林生賢,無
臺北市士林區德行里,-1574,577,2151,2786,3673,0.8,張僡美,無
臺北市士林區忠誠里,-1200,648,1848,3367,4544,0.7,曾坤來,中國國民黨
臺北市士林區承德里,-785,739,1524,3508,4699,0.7,陳洲平,中國國民黨
臺北市士林區新安里,-391,184,575,1192,1652,0.7,陳韋甫,無
臺北市士林區明勝里,-722,674,1396,3028,4021,0.8,張永棟,中國國民黨
臺北市士林區東山里,-1146,621,1767,3165,4232,0.7,陳文賢,中國國民黨
臺北市士林區永倫里,-1181,924,2105,4398,5892,0.7,石林麗惠,無
臺北市士林區永福里,-532,120,652,797,1069,0.7,林國柱,無
臺北市士林區溪山里,-425,157,582,963,1300,0.7,黃慧芬,無
臺北市士林區百齡里,-1974,981,2955,4177,5468,0.8,翁淑穎,民主進步黨
臺北市士林區社園里,-1020,1045,2065,4400,5883,0.7,陳飛熊,無
臺北市士林區社子里,-439,858,1297,3980,5359,0.7,陳明雄,中國國民黨
臺北市士林區社新里,-1547,1220,2767,5506,7430,0.7,林德隆,無
臺北市士林區福中里,-1120,915,2035,4147,5444,0.8,王德利,無
臺北市士林區福佳里,-1112,1018,2130,4799,6353,0.8,許木春,無
臺北市士林區福安里,-1039,564,1603,3116,4286,0.7,謝文加,民主進步黨
臺北市士林區福德里,-659,610,1269,2809,4831,0.6,盛琳惠,無
臺北市士林區福志里,-1222,893,2115,4733,6173,0.8,邱邱田,中國國民黨
臺北市士林區福林里,-939,375,1314,1875,2499,0.8,江美珠,無
臺北市士林區福華里,-758,841,1599,3762,5149,0.7,楊小莉,無
臺北市士林區福順里,-1993,700,2693,3323,4514,0.7,林家卉,民主進步黨
臺北市士林區義信里,-490,395,885,1932,2647,0.7,許立丕,中國國民黨
臺北市士林區翠山里,-702,297,999,1719,2294,0.7,陳之貴,中國國民黨
臺北市士林區聖山里,-1189,611,1800,3207,4201,0.8,吳三勇,無
臺北市士林區臨溪里,-1035,268,1303,1702,2424,0.7,郭肇富,無
臺北市士林區舊佳里,-1160,745,1905,3700,4993,0.7,陳明松,無
臺北市士林區芝山里,-983,975,1958,4740,6238,0.8,魏雅郁,中國國民黨
臺北市士林區菁山里,-300,193,493,965,1353,0.7,何德寬,無
臺北市士林區葫東里,-486,585,1071,2535,3354,0.8,郭淑玲,無
臺北市士林區葫蘆里,-2212,966,3178,4594,5987,0.8,許振禮,無
臺北市士林區蘭興里,-2266,765,3031,4004,5250,0.8,林文龍,無
臺北市士林區蘭雅里,-946,1114,2060,5410,7273,0.7,萬天榮,中國國民黨
臺北市士林區陽明里,-564,305,869,1808,2610,0.7,黃裕倉,中國國民黨
臺北市大同區保安里,-608,693,1301,2895,3727,0.8,張賦脈,民主進步黨
臺北市大同區光能里,-1552,750,2302,3170,4081,0.8,陳靜筠,民主進步黨
臺北市大同區南芳里,-535,570,1105,2554,3403,0.8,賴徐玉枝,民主進步黨
臺北市大同區國慶里,-570,650,1220,2907,3806,0.8,高大陸,民主進步黨
臺北市大同區國順里,-714,399,1113,1859,2493,0.7,陳穎慧,民主進步黨
臺北市大同區大有里,-1368,615,1983,2810,3728,0.8,許美智,民主進步黨
臺北市大同區延平里,-843,532,1375,2450,3325,0.7,郭逸斌,無
臺北市大同區建功里,-567,640,1207,2881,3899,0.7,周志賢,民主進步黨
臺北市大同區建明里,-919,403,1322,1925,2748,0.7,王振宇,無
臺北市大同區建泰里,-490,485,975,2186,2926,0.7,陳鵬程,民主進步黨
臺北市大同區揚雅里,-1345,440,1785,2188,3759,0.6,吳振明,無
臺北市大同區斯文里,-793,712,1505,3045,4182,0.7,江雪卿,民主進步黨
臺北市大同區星明里,-934,752,1686,3382,4702,0.7,劉福永,無
臺北市大同區景星里,-536,306,842,1447,2041,0.7,吳若屏,無
臺北市大同區朝陽里,-1454,601,2055,2691,3715,0.7,呂國維,無
臺北市大同區民權里,-1067,910,1977,3976,5295,0.8,陳玉女,無
臺北市大同區永樂里,-1153,722,1875,3139,4215,0.7,林宗穎,無
臺北市大同區玉泉里,-536,349,885,1762,2395,0.7,鄭錦泰,民主進步黨
臺北市大同區老師里,-654,839,1493,3535,4719,0.7,許宮銘,民主進步黨
臺北市大同區至聖里,-1698,997,2695,4859,6474,0.8,楊秀龍,無
臺北市大同區蓬萊里,-629,704,1333,3072,4067,0.8,何英輝,民主進步黨
臺北市大同區鄰江里,-899,897,1796,3931,5267,0.7,陳豊祥,民主進步黨
臺北市大同區重慶里,-977,963,1940,4101,5454,0.8,張艷鴻,無
臺北市大同區隆和里,-634,554,1188,2217,2956,0.8,沈春華,民主進步黨
臺北市大同區雙連里,-656,1294,1950,5542,7362,0.8,洪振恒,民主進步黨
臺北市大安區仁愛里,-570,408,978,2739,4063,0.7,林宜蓁,中國國民黨
臺北市大安區仁慈里,-1117,597,1714,3207,4250,0.8,陳麒中,中國國民黨
臺北市大安區住安里,-1441,564,2005,2968,4132,0.7,歐秀珠,中國國民黨
臺北市大安區光信里,-1032,788,1820,4332,5874,0.7,楊珮菱,無
臺北市大安區光明里,-492,591,1083,2195,2920,0.8,張惠銓,中國國民黨
臺北市大安區光武里,-2405,741,3146,4299,6101,0.7,韓修和,無
臺北市大安區全安里,-673,466,1139,2588,3582,0.7,連馬世驍,無
臺北市大安區古莊里,-1012,989,2001,4426,6033,0.7,吳宗雄,無
臺北市大安區古風里,-1163,506,1669,2499,3368,0.7,孔憲娟,中國國民黨
臺北市大安區和安里,-2115,819,2934,3954,5243,0.8,翁德東,無
臺北市大安區大學里,-1928,1012,2940,5150,6906,0.7,吳沛璇,中國國民黨
臺北市大安區學府里,-608,233,841,1379,1931,0.7,李淳琳,中國國民黨
臺北市大安區建倫里,-1798,530,2328,3421,4901,0.7,林正達,中國國民黨
臺北市大安區建安里,-794,478,1272,2736,3873,0.7,溫志維,中國國民黨
臺北市大安區德安里,-1711,551,2262,3228,4493,0.7,蔡銘宗,中國國民黨
臺北市大安區敦安里,-1359,646,2005,3500,4917,0.7,王復,無
臺北市大安區敦煌里,-1303,641,1944,3510,4836,0.7,傅吉田,中國國民黨
臺北市大安區新龍里,-858,939,1797,4196,5453,0.8,李淑梅,中國國民黨
臺北市大安區昌隆里,-1009,293,1302,1835,2598,0.7,王志剛,中國國民黨
臺北市大安區正聲里,-813,491,1304,2641,3682,0.7,陳秀蘭,中國國民黨
臺北市大安區民炤里,-1873,878,2751,4678,6460,0.7,周暉泰,中國國民黨
臺北市大安區民輝里,-1534,790,2324,3956,5508,0.7,陳威禎,無
臺北市大安區永康里,-682,467,1149,2115,2889,0.7,李明螢,中國國民黨
臺北市大安區法治里,-878,535,1413,2780,3712,0.7,林佩燕,中國國民黨
臺北市大安區福住里,-1836,787,2623,3567,4850,0.7,李欣芠,無
臺北市大安區群英里,-2462,833,3295,4318,5785,0.7,石忠勝,中國國民黨
臺北市大安區群賢里,-1809,629,2438,3402,4646,0.7,翁鴻源,無
臺北市大安區義安里,-820,570,1390,3146,4385,0.7,劉威志,中國國民黨
臺北市大安區義村里,-939,592,1531,3360,4555,0.7,潘明勲,中國國民黨
臺北市大安區臥龍里,-596,272,868,1253,1628,0.8,邱奕承,無
臺北市大安區臨江里,-1448,506,1954,2503,3445,0.7,劉勇雄,無
臺北市大安區芳和里,-945,668,1613,3476,4709,0.7,黃正浪,中國國民黨
臺北市大安區華聲里,-1243,444,1687,2386,3352,0.7,陳金花,無
臺北市大安區虎嘯里,-1330,422,1752,2297,3054,0.8,詹仲琪,中國國民黨
臺北市大安區誠安里,-1371,369,1740,2301,3272,0.7,李有福,無
臺北市大安區車層里,-956,615,1571,3569,5008,0.7,李易儒,中國國民黨
臺北市大安區通化里,-941,782,1723,3639,5018,0.7,周進財,中國國民黨
臺北市大安區通安里,-669,658,1327,3275,4448,0.7,鄭水波,無
臺北市大安區錦安里,-1098,764,1862,3529,4697,0.8,龔志慧,中國國民黨
臺北市大安區錦泰里,-714,490,1204,2214,2939,0.8,范燕淇,無
臺北市大安區錦華里,-1301,797,2098,3507,4524,0.8,溫美珠,無
臺北市大安區黎元里,-679,716,1395,3392,4515,0.8,蘇偉彬,無
臺北市大安區黎和里,-800,633,1433,3017,3955,0.8,李啟宏,中國國民黨
臺北市大安區黎孝里,-2461,1008,3469,4823,6339,0.8,方丁輝,中國國民黨
臺北市大安區龍圖里,-470,806,1276,4023,5491,0.7,蕭萬居,中國國民黨
臺北市大安區龍坡里,-1914,654,2568,3330,4527,0.7,黃世詮,中國國民黨
臺北市大安區龍安里,-1665,818,2483,3786,6282,0.6,洪秋甲,中國國民黨
